Plot Title: Hub B,,
#,"Date Time, GMT-08:00","Current, A (LGR S/N: 10459718, SEN S/N: 10282958, LBL: Test-Workstation-power-A)"
12181,3/4/22 17:13:03,0.90468
12182,3/4/22 17:13:04,0
12183,3/4/22 17:13:05,0.91407
12184,3/4/22 17:13:06,0
12185,3/4/22 17:13:07,0
12186,3/4/22 17:13:08,0.34442
12187,3/4/22 17:13:09,0.34536
12188,3/4/22 17:13:10,0
12189,3/4/22 17:13:11,0.34348
12190,3/4/22 17:13:12,0
12191,3/4/22 17:13:13,0.91407
12192,3/4/22 17:13:14,0
12193,3/4/22 17:13:15,0.91782
12194,3/4/22 17:13:16,0
12195,3/4/22 17:13:17,0.91313
12196,3/4/22 17:13:18,0
12197,3/4/22 17:13:19,0.34066
12198,3/4/22 17:13:20,0.91219
12199,3/4/22 17:13:21,0
12200,3/4/22 17:13:22,0
12201,3/4/22 17:13:23,1.02105
12202,3/4/22 17:13:24,0
12203,3/4/22 17:13:25,0
12204,3/4/22 17:13:26,1.02105
12205,3/4/22 17:13:27,0
12206,3/4/22 17:13:28,0
12207,3/4/22 17:13:29,0.91219
12208,3/4/22 17:13:30,0
12209,3/4/22 17:13:31,0.91407
12210,3/4/22 17:13:32,0
12211,3/4/22 17:13:33,0
12212,3/4/22 17:13:34,0.35474
12213,3/4/22 17:13:35,0.34911
12214,3/4/22 17:13:36,0
12215,3/4/22 17:13:37,0.91313
12216,3/4/22 17:13:38,0
12217,3/4/22 17:13:39,0.90844
12218,3/4/22 17:13:40,0
12219,3/4/22 17:13:41,1.02199
12220,3/4/22 17:13:42,0
12221,3/4/22 17:13:43,0.34442
12222,3/4/22 17:13:44,0
12223,3/4/22 17:13:45,0
12224,3/4/22 17:13:46,1.02481
12225,3/4/22 17:13:47,0
12226,3/4/22 17:13:48,0
12227,3/4/22 17:13:49,1.01918
12228,3/4/22 17:13:50,0
12229,3/4/22 17:13:51,0
12230,3/4/22 17:13:52,1.02481
12231,3/4/22 17:13:53,0
12232,3/4/22 17:13:54,0
12233,3/4/22 17:13:55,0.33222
12234,3/4/22 17:13:56,0.8465
12235,3/4/22 17:13:57,0
12236,3/4/22 17:13:58,0.33785
12237,3/4/22 17:13:59,0
12238,3/4/22 17:14:00,0.3294
12239,3/4/22 17:14:01,0
12240,3/4/22 17:14:02,1.02011
12241,3/4/22 17:14:03,0
12242,3/4/22 17:14:04,0
12243,3/4/22 17:14:05,0
12244,3/4/22 17:14:06,0.93847
12245,3/4/22 17:14:07,0
12246,3/4/22 17:14:08,0
12247,3/4/22 17:14:09,0.95442
12248,3/4/22 17:14:10,0
12249,3/4/22 17:14:11,0
12250,3/4/22 17:14:12,1.02105
12251,3/4/22 17:14:13,0
12252,3/4/22 17:14:14,0
12253,3/4/22 17:14:15,0.96568
12254,3/4/22 17:14:16,0.96005
12255,3/4/22 17:14:17,0
12256,3/4/22 17:14:18,0
12257,3/4/22 17:14:19,0.97507
12258,3/4/22 17:14:20,0
12259,3/4/22 17:14:21,0
12260,3/4/22 17:14:22,0.97319
12261,3/4/22 17:14:23,0
12262,3/4/22 17:14:24,0
12263,3/4/22 17:14:25,1.01918
12264,3/4/22 17:14:26,0
12265,3/4/22 17:14:27,0
12266,3/4/22 17:14:28,0
12267,3/4/22 17:14:29,0.9807
12268,3/4/22 17:14:30,0
12269,3/4/22 17:14:31,0
12270,3/4/22 17:14:32,1.02199
12271,3/4/22 17:14:33,0
12272,3/4/22 17:14:34,0
12273,3/4/22 17:14:35,1.02011
12274,3/4/22 17:14:36,0
12275,3/4/22 17:14:37,0
12276,3/4/22 17:14:38,0
12277,3/4/22 17:14:39,0.98164
12278,3/4/22 17:14:40,0
12279,3/4/22 17:14:41,0
12280,3/4/22 17:14:42,0.9807
12281,3/4/22 17:14:43,0
12282,3/4/22 17:14:44,0.98351
12283,3/4/22 17:14:45,0
12284,3/4/22 17:14:46,0
12285,3/4/22 17:14:47,0
12286,3/4/22 17:14:48,1.01824
12287,3/4/22 17:14:49,0
12288,3/4/22 17:14:50,0
12289,3/4/22 17:14:51,0
12290,3/4/22 17:14:52,0.97976
12291,3/4/22 17:14:53,0
12292,3/4/22 17:14:54,0
12293,3/4/22 17:14:55,1.02199
12294,3/4/22 17:14:56,0
12295,3/4/22 17:14:57,0
12296,3/4/22 17:14:58,0
12297,3/4/22 17:14:59,0
12298,3/4/22 17:15:00,0
12299,3/4/22 17:15:01,0
12300,3/4/22 17:15:02,1.01824
12301,3/4/22 17:15:03,0
12302,3/4/22 17:15:04,0
12303,3/4/22 17:15:05,1.02199
12304,3/4/22 17:15:06,0
12305,3/4/22 17:15:07,0
12306,3/4/22 17:15:08,0
12307,3/4/22 17:15:09,0
12308,3/4/22 17:15:10,0
12309,3/4/22 17:15:11,0
12310,3/4/22 17:15:12,0
12311,3/4/22 17:15:13,0
12312,3/4/22 17:15:14,0
12313,3/4/22 17:15:15,1.00416
12314,3/4/22 17:15:16,1.00416
12315,3/4/22 17:15:17,0
12316,3/4/22 17:15:18,0
12317,3/4/22 17:15:19,0.97413
12318,3/4/22 17:15:20,0
12319,3/4/22 17:15:21,0
12320,3/4/22 17:15:22,1.01073
12321,3/4/22 17:15:23,0
12322,3/4/22 17:15:24,0
12323,3/4/22 17:15:25,1.01918
12324,3/4/22 17:15:26,0
12325,3/4/22 17:15:27,0
12326,3/4/22 17:15:28,1.00885
12327,3/4/22 17:15:29,0
12328,3/4/22 17:15:30,0
12329,3/4/22 17:15:31,0
12330,3/4/22 17:15:32,1.01167
12331,3/4/22 17:15:33,0
12332,3/4/22 17:15:34,0
12333,3/4/22 17:15:35,0
12334,3/4/22 17:15:36,0
12335,3/4/22 17:15:37,0
12336,3/4/22 17:15:38,1.02105
12337,3/4/22 17:15:39,0
12338,3/4/22 17:15:40,0
12339,3/4/22 17:15:41,0
12340,3/4/22 17:15:42,1.01448
12341,3/4/22 17:15:43,0
12342,3/4/22 17:15:44,0
12343,3/4/22 17:15:45,0
12344,3/4/22 17:15:46,0
12345,3/4/22 17:15:47,0
12346,3/4/22 17:15:48,1.02293
12347,3/4/22 17:15:49,0
12348,3/4/22 17:15:50,0
12349,3/4/22 17:15:51,1.01636
12350,3/4/22 17:15:52,0
12351,3/4/22 17:15:53,0
12352,3/4/22 17:15:54,0
12353,3/4/22 17:15:55,1.01542
12354,3/4/22 17:15:56,0
12355,3/4/22 17:15:57,0
12356,3/4/22 17:15:58,0
12357,3/4/22 17:15:59,0
12358,3/4/22 17:16:00,0
12359,3/4/22 17:16:01,1.01824
12360,3/4/22 17:16:02,0
12361,3/4/22 17:16:03,0
12362,3/4/22 17:16:04,0
12363,3/4/22 17:16:05,1.01636
12364,3/4/22 17:16:06,0
12365,3/4/22 17:16:07,0
12366,3/4/22 17:16:08,1.02105
12367,3/4/22 17:16:09,0
12368,3/4/22 17:16:10,0
12369,3/4/22 17:16:11,1.02105
12370,3/4/22 17:16:12,0
12371,3/4/22 17:16:13,0
12372,3/4/22 17:16:14,1.02011
12373,3/4/22 17:16:15,0
12374,3/4/22 17:16:16,0
12375,3/4/22 17:16:17,1.02011
12376,3/4/22 17:16:18,0
12377,3/4/22 17:16:19,1.01636
12378,3/4/22 17:16:20,0
12379,3/4/22 17:16:21,0
12380,3/4/22 17:16:22,0
12381,3/4/22 17:16:23,1.01542
12382,3/4/22 17:16:24,0
12383,3/4/22 17:16:25,0
12384,3/4/22 17:16:26,0
12385,3/4/22 17:16:27,1.0173
12386,3/4/22 17:16:28,1.01636
12387,3/4/22 17:16:29,0
12388,3/4/22 17:16:30,1.02293
12389,3/4/22 17:16:31,0
12390,3/4/22 17:16:32,0
12391,3/4/22 17:16:33,1.0173
12392,3/4/22 17:16:34,0
12393,3/4/22 17:16:35,0
12394,3/4/22 17:16:36,0
12395,3/4/22 17:16:37,0
12396,3/4/22 17:16:38,1.02105
12397,3/4/22 17:16:39,0
12398,3/4/22 17:16:40,0
12399,3/4/22 17:16:41,1.01824
12400,3/4/22 17:16:42,0
12401,3/4/22 17:16:43,0
12402,3/4/22 17:16:44,0
12403,3/4/22 17:16:45,1.01824
12404,3/4/22 17:16:46,0
12405,3/4/22 17:16:47,0
12406,3/4/22 17:16:48,1.02105
12407,3/4/22 17:16:49,0
12408,3/4/22 17:16:50,0
12409,3/4/22 17:16:51,1.02011
12410,3/4/22 17:16:52,0
12411,3/4/22 17:16:53,0
12412,3/4/22 17:16:54,0
12413,3/4/22 17:16:55,1.01824
12414,3/4/22 17:16:56,0
12415,3/4/22 17:16:57,0
12416,3/4/22 17:16:58,0
12417,3/4/22 17:16:59,1.01636
12418,3/4/22 17:17:00,0
12419,3/4/22 17:17:01,0
12420,3/4/22 17:17:02,0
12421,3/4/22 17:17:03,0
12422,3/4/22 17:17:04,1.01824
12423,3/4/22 17:17:05,0
12424,3/4/22 17:17:06,0
12425,3/4/22 17:17:07,0
12426,3/4/22 17:17:08,1.01542
12427,3/4/22 17:17:09,0
12428,3/4/22 17:17:10,0
12429,3/4/22 17:17:11,0
12430,3/4/22 17:17:12,0
12431,3/4/22 17:17:13,0
12432,3/4/22 17:17:14,1.01824
12433,3/4/22 17:17:15,0
12434,3/4/22 17:17:16,0
12435,3/4/22 17:17:17,1.02105
12436,3/4/22 17:17:18,1.01918
12437,3/4/22 17:17:19,0
12438,3/4/22 17:17:20,0
12439,3/4/22 17:17:21,1.01824
12440,3/4/22 17:17:22,0
12441,3/4/22 17:17:23,0
12442,3/4/22 17:17:24,0
12443,3/4/22 17:17:25,0
12444,3/4/22 17:17:26,0
12445,3/4/22 17:17:27,1.02105
12446,3/4/22 17:17:28,0
12447,3/4/22 17:17:29,0
12448,3/4/22 17:17:30,1.01824
12449,3/4/22 17:17:31,0
12450,3/4/22 17:17:32,1.02105
12451,3/4/22 17:17:33,0
12452,3/4/22 17:17:34,0
12453,3/4/22 17:17:35,1.0173
12454,3/4/22 17:17:36,0
12455,3/4/22 17:17:37,1.02481
12456,3/4/22 17:17:38,0
12457,3/4/22 17:17:39,0
12458,3/4/22 17:17:40,0
12459,3/4/22 17:17:41,1.01542
12460,3/4/22 17:17:42,0
12461,3/4/22 17:17:43,0
12462,3/4/22 17:17:44,0
12463,3/4/22 17:17:45,0
12464,3/4/22 17:17:46,0
12465,3/4/22 17:17:47,0
12466,3/4/22 17:17:48,0
12467,3/4/22 17:17:49,0
12468,3/4/22 17:17:50,0
12469,3/4/22 17:17:51,1.02011
12470,3/4/22 17:17:52,0
12471,3/4/22 17:17:53,1.02011
12472,3/4/22 17:17:54,0
12473,3/4/22 17:17:55,1.01918
12474,3/4/22 17:17:56,0
12475,3/4/22 17:17:57,0
12476,3/4/22 17:17:58,1.02011
12477,3/4/22 17:17:59,0
12478,3/4/22 17:18:00,0
12479,3/4/22 17:18:01,0
12480,3/4/22 17:18:02,0
12481,3/4/22 17:18:03,0
12482,3/4/22 17:18:04,1.02199
12483,3/4/22 17:18:05,0
12484,3/4/22 17:18:06,0
12485,3/4/22 17:18:07,0
12486,3/4/22 17:18:08,1.01824
12487,3/4/22 17:18:09,0
12488,3/4/22 17:18:10,0
12489,3/4/22 17:18:11,0
12490,3/4/22 17:18:12,1.0173
12491,3/4/22 17:18:13,0
12492,3/4/22 17:18:14,1.02481
12493,3/4/22 17:18:15,0
12494,3/4/22 17:18:16,0
12495,3/4/22 17:18:17,0
12496,3/4/22 17:18:18,0
12497,3/4/22 17:18:19,0
12498,3/4/22 17:18:20,0
12499,3/4/22 17:18:21,1.0173
12500,3/4/22 17:18:22,0
12501,3/4/22 17:18:23,0
12502,3/4/22 17:18:24,1.02293
12503,3/4/22 17:18:25,0
12504,3/4/22 17:18:26,0
12505,3/4/22 17:18:27,1.02105
12506,3/4/22 17:18:28,0
12507,3/4/22 17:18:29,0
12508,3/4/22 17:18:30,1.02011
12509,3/4/22 17:18:31,1.02105
12510,3/4/22 17:18:32,0
12511,3/4/22 17:18:33,0
12512,3/4/22 17:18:34,1.01636
12513,3/4/22 17:18:35,0
12514,3/4/22 17:18:36,0
12515,3/4/22 17:18:37,0
12516,3/4/22 17:18:38,0
12517,3/4/22 17:18:39,0
12518,3/4/22 17:18:40,0
12519,3/4/22 17:18:41,1.02387
12520,3/4/22 17:18:42,0
12521,3/4/22 17:18:43,0
12522,3/4/22 17:18:44,0
12523,3/4/22 17:18:45,0
12524,3/4/22 17:18:46,1.02574
12525,3/4/22 17:18:47,0
12526,3/4/22 17:18:48,0
12527,3/4/22 17:18:49,0
12528,3/4/22 17:18:50,0
12529,3/4/22 17:18:51,1.02481
12530,3/4/22 17:18:52,0
12531,3/4/22 17:18:53,0
12532,3/4/22 17:18:54,1.02199
12533,3/4/22 17:18:55,0
12534,3/4/22 17:18:56,0
12535,3/4/22 17:18:57,1.02199
12536,3/4/22 17:18:58,1.02105
12537,3/4/22 17:18:59,0
12538,3/4/22 17:19:00,0
12539,3/4/22 17:19:01,1.02293
12540,3/4/22 17:19:02,0
12541,3/4/22 17:19:03,0
12542,3/4/22 17:19:04,0
12543,3/4/22 17:19:05,1.01918
12544,3/4/22 17:19:06,0
12545,3/4/22 17:19:07,1.02199
12546,3/4/22 17:19:08,0
12547,3/4/22 17:19:09,0
12548,3/4/22 17:19:10,0
12549,3/4/22 17:19:11,1.02011
12550,3/4/22 17:19:12,0
12551,3/4/22 17:19:13,0
12552,3/4/22 17:19:14,1.02199
12553,3/4/22 17:19:15,0
12554,3/4/22 17:19:16,0
12555,3/4/22 17:19:17,1.02574
12556,3/4/22 17:19:18,0
12557,3/4/22 17:19:19,0
12558,3/4/22 17:19:20,1.02105
12559,3/4/22 17:19:21,0
12560,3/4/22 17:19:22,0
12561,3/4/22 17:19:23,1.02574
12562,3/4/22 17:19:24,0
12563,3/4/22 17:19:25,1.02105
12564,3/4/22 17:19:26,0
12565,3/4/22 17:19:27,0
12566,3/4/22 17:19:28,1.02387
12567,3/4/22 17:19:29,0
12568,3/4/22 17:19:30,0
12569,3/4/22 17:19:31,0
12570,3/4/22 17:19:32,1.02105
12571,3/4/22 17:19:33,0
12572,3/4/22 17:19:34,0
12573,3/4/22 17:19:35,1.02199
12574,3/4/22 17:19:36,0
12575,3/4/22 17:19:37,0
12576,3/4/22 17:19:38,1.02387
12577,3/4/22 17:19:39,0
12578,3/4/22 17:19:40,0
12579,3/4/22 17:19:41,1.02387
12580,3/4/22 17:19:42,1.01918
12581,3/4/22 17:19:43,0
12582,3/4/22 17:19:44,0
12583,3/4/22 17:19:45,1.02481
12584,3/4/22 17:19:46,0
12585,3/4/22 17:19:47,0
12586,3/4/22 17:19:48,0
12587,3/4/22 17:19:49,0
12588,3/4/22 17:19:50,0
12589,3/4/22 17:19:51,1.02105
12590,3/4/22 17:19:52,0
12591,3/4/22 17:19:53,0
12592,3/4/22 17:19:54,0
12593,3/4/22 17:19:55,1.02199
12594,3/4/22 17:19:56,0
12595,3/4/22 17:19:57,0
12596,3/4/22 17:19:58,1.02199
12597,3/4/22 17:19:59,0
12598,3/4/22 17:20:00,0
12599,3/4/22 17:20:01,1.02481
12600,3/4/22 17:20:02,0
12601,3/4/22 17:20:03,0
12602,3/4/22 17:20:04,1.02574
12603,3/4/22 17:20:05,0
12604,3/4/22 17:20:06,0
12605,3/4/22 17:20:07,0
12606,3/4/22 17:20:08,1.02293
12607,3/4/22 17:20:09,0
12608,3/4/22 17:20:10,0
12609,3/4/22 17:20:11,0
12610,3/4/22 17:20:12,0
12611,3/4/22 17:20:13,0
12612,3/4/22 17:20:14,1.02199
12613,3/4/22 17:20:15,1.02387
12614,3/4/22 17:20:16,0
12615,3/4/22 17:20:17,0
12616,3/4/22 17:20:18,1.01918
12617,3/4/22 17:20:19,0
12618,3/4/22 17:20:20,0
12619,3/4/22 17:20:21,0
12620,3/4/22 17:20:22,0
12621,3/4/22 17:20:23,0
12622,3/4/22 17:20:24,0
12623,3/4/22 17:20:25,1.02762
12624,3/4/22 17:20:26,0
12625,3/4/22 17:20:27,1.02481
12626,3/4/22 17:20:28,1.02199
12627,3/4/22 17:20:29,0
12628,3/4/22 17:20:30,0
12629,3/4/22 17:20:31,1.02574
12630,3/4/22 17:20:32,0
12631,3/4/22 17:20:33,0
12632,3/4/22 17:20:34,0
12633,3/4/22 17:20:35,0
12634,3/4/22 17:20:36,0
12635,3/4/22 17:20:37,0
12636,3/4/22 17:20:38,1.02387
12637,3/4/22 17:20:39,0
12638,3/4/22 17:20:40,0
12639,3/4/22 17:20:41,1.02668
12640,3/4/22 17:20:42,0
12641,3/4/22 17:20:43,0
12642,3/4/22 17:20:44,0
12643,3/4/22 17:20:45,0
12644,3/4/22 17:20:46,1.02481
12645,3/4/22 17:20:47,0
12646,3/4/22 17:20:48,0
12647,3/4/22 17:20:49,1.02481
12648,3/4/22 17:20:50,0
12649,3/4/22 17:20:51,1.02293
12650,3/4/22 17:20:52,1.02762
12651,3/4/22 17:20:53,0
12652,3/4/22 17:20:54,0
12653,3/4/22 17:20:55,1.02387
12654,3/4/22 17:20:56,0
12655,3/4/22 17:20:57,0
12656,3/4/22 17:20:58,1.02574
12657,3/4/22 17:20:59,0
12658,3/4/22 17:21:00,0
12659,3/4/22 17:21:01,1.02668
12660,3/4/22 17:21:02,0
12661,3/4/22 17:21:03,0
12662,3/4/22 17:21:04,1.02574
12663,3/4/22 17:21:05,0
12664,3/4/22 17:21:06,0
12665,3/4/22 17:21:07,0
12666,3/4/22 17:21:08,0
12667,3/4/22 17:21:09,0
12668,3/4/22 17:21:10,0
12669,3/4/22 17:21:11,0
12670,3/4/22 17:21:12,1.02105
12671,3/4/22 17:21:13,0
12672,3/4/22 17:21:14,1.02574
12673,3/4/22 17:21:15,0
12674,3/4/22 17:21:16,0
12675,3/4/22 17:21:17,0
12676,3/4/22 17:21:18,1.02105
12677,3/4/22 17:21:19,0
12678,3/4/22 17:21:20,0
12679,3/4/22 17:21:21,1.02293
12680,3/4/22 17:21:22,0
12681,3/4/22 17:21:23,0
12682,3/4/22 17:21:24,0
12683,3/4/22 17:21:25,1.02762
12684,3/4/22 17:21:26,0
12685,3/4/22 17:21:27,1.02105
12686,3/4/22 17:21:28,0
12687,3/4/22 17:21:29,0
12688,3/4/22 17:21:30,1.02481
12689,3/4/22 17:21:31,0
12690,3/4/22 17:21:32,1.02199
12691,3/4/22 17:21:33,0
12692,3/4/22 17:21:34,0
12693,3/4/22 17:21:35,1.02481
12694,3/4/22 17:21:36,0
12695,3/4/22 17:21:37,0
12696,3/4/22 17:21:38,0
12697,3/4/22 17:21:39,1.02387
12698,3/4/22 17:21:40,0
12699,3/4/22 17:21:41,0
12700,3/4/22 17:21:42,0
12701,3/4/22 17:21:43,0
12702,3/4/22 17:21:44,0
12703,3/4/22 17:21:45,1.02481
12704,3/4/22 17:21:46,0
12705,3/4/22 17:21:47,0
12706,3/4/22 17:21:48,1.02481
12707,3/4/22 17:21:49,1.02105
12708,3/4/22 17:21:50,0
12709,3/4/22 17:21:51,0
12710,3/4/22 17:21:52,0
12711,3/4/22 17:21:53,1.02199
12712,3/4/22 17:21:54,0
12713,3/4/22 17:21:55,1.02762
12714,3/4/22 17:21:56,0
12715,3/4/22 17:21:57,0
12716,3/4/22 17:21:58,1.02199
12717,3/4/22 17:21:59,0
12718,3/4/22 17:22:00,0
12719,3/4/22 17:22:01,0
12720,3/4/22 17:22:02,1.01918
12721,3/4/22 17:22:03,0
12722,3/4/22 17:22:04,0
12723,3/4/22 17:22:05,0
12724,3/4/22 17:22:06,0
12725,3/4/22 17:22:07,0
12726,3/4/22 17:22:08,1.02293
12727,3/4/22 17:22:09,0
12728,3/4/22 17:22:10,0
12729,3/4/22 17:22:11,1.02668
12730,3/4/22 17:22:12,1.02481
12731,3/4/22 17:22:13,0
12732,3/4/22 17:22:14,0
12733,3/4/22 17:22:15,1.02293
12734,3/4/22 17:22:16,0
12735,3/4/22 17:22:17,1.02481
12736,3/4/22 17:22:18,0
12737,3/4/22 17:22:19,1.02481
12738,3/4/22 17:22:20,1.02105
12739,3/4/22 17:22:21,0
12740,3/4/22 17:22:22,0
12741,3/4/22 17:22:23,1.02199
12742,3/4/22 17:22:24,0
12743,3/4/22 17:22:25,0
12744,3/4/22 17:22:26,1.02574
12745,3/4/22 17:22:27,0
12746,3/4/22 17:22:28,0
12747,3/4/22 17:22:29,1.02293
12748,3/4/22 17:22:30,0
12749,3/4/22 17:22:31,0
12750,3/4/22 17:22:32,1.0295
12751,3/4/22 17:22:33,0
12752,3/4/22 17:22:34,0
12753,3/4/22 17:22:35,0
12754,3/4/22 17:22:36,0
12755,3/4/22 17:22:37,0
12756,3/4/22 17:22:38,0
12757,3/4/22 17:22:39,1.02199
12758,3/4/22 17:22:40,0
12759,3/4/22 17:22:41,0
12760,3/4/22 17:22:42,1.02856
12761,3/4/22 17:22:43,0
12762,3/4/22 17:22:44,0
12763,3/4/22 17:22:45,0
12764,3/4/22 17:22:46,1.02199
12765,3/4/22 17:22:47,0
12766,3/4/22 17:22:48,1.02481
12767,3/4/22 17:22:49,0
12768,3/4/22 17:22:50,0
12769,3/4/22 17:22:51,0
12770,3/4/22 17:22:52,1.02293
12771,3/4/22 17:22:53,0
12772,3/4/22 17:22:54,0
12773,3/4/22 17:22:55,0
12774,3/4/22 17:22:56,1.02387
12775,3/4/22 17:22:57,0
12776,3/4/22 17:22:58,1.02574
12777,3/4/22 17:22:59,0
12778,3/4/22 17:23:00,0
12779,3/4/22 17:23:01,0
12780,3/4/22 17:23:02,1.02199
12781,3/4/22 17:23:03,0
12782,3/4/22 17:23:04,0
12783,3/4/22 17:23:05,0
12784,3/4/22 17:23:06,1.02199
12785,3/4/22 17:23:07,0
12786,3/4/22 17:23:08,0
12787,3/4/22 17:23:09,0
12788,3/4/22 17:23:10,1.02105
12789,3/4/22 17:23:11,0
12790,3/4/22 17:23:12,0
12791,3/4/22 17:23:13,0
12792,3/4/22 17:23:14,1.02762
12793,3/4/22 17:23:15,0
12794,3/4/22 17:23:16,0
12795,3/4/22 17:23:17,1.02105
12796,3/4/22 17:23:18,0
12797,3/4/22 17:23:19,1.02481
12798,3/4/22 17:23:20,1.02293
12799,3/4/22 17:23:21,0
12800,3/4/22 17:23:22,0
12801,3/4/22 17:23:23,0
12802,3/4/22 17:23:24,0
12803,3/4/22 17:23:25,0
12804,3/4/22 17:23:26,1.02481
12805,3/4/22 17:23:27,0
12806,3/4/22 17:23:28,0
12807,3/4/22 17:23:29,0
12808,3/4/22 17:23:30,1.02199
12809,3/4/22 17:23:31,0
12810,3/4/22 17:23:32,0
12811,3/4/22 17:23:33,1.01918
12812,3/4/22 17:23:34,0
12813,3/4/22 17:23:35,0
12814,3/4/22 17:23:36,0
12815,3/4/22 17:23:37,1.02293
12816,3/4/22 17:23:38,0
12817,3/4/22 17:23:39,0
12818,3/4/22 17:23:40,1.02387
12819,3/4/22 17:23:41,0
12820,3/4/22 17:23:42,0
12821,3/4/22 17:23:43,0
12822,3/4/22 17:23:44,0
12823,3/4/22 17:23:45,0
12824,3/4/22 17:23:46,0
12825,3/4/22 17:23:47,1.02011
12826,3/4/22 17:23:48,0
12827,3/4/22 17:23:49,1.02387
12828,3/4/22 17:23:50,1.02762
12829,3/4/22 17:23:51,0
12830,3/4/22 17:23:52,1.02387
12831,3/4/22 17:23:53,0
12832,3/4/22 17:23:54,0
12833,3/4/22 17:23:55,1.02387
12834,3/4/22 17:23:56,0
12835,3/4/22 17:23:57,0
12836,3/4/22 17:23:58,0
12837,3/4/22 17:23:59,0
12838,3/4/22 17:24:00,1.02105
12839,3/4/22 17:24:01,0
12840,3/4/22 17:24:02,0
12841,3/4/22 17:24:03,0
12842,3/4/22 17:24:04,1.01824
12843,3/4/22 17:24:05,0
12844,3/4/22 17:24:06,0
12845,3/4/22 17:24:07,0
12846,3/4/22 17:24:08,0
12847,3/4/22 17:24:09,0
12848,3/4/22 17:24:10,1.02011
12849,3/4/22 17:24:11,0
12850,3/4/22 17:24:12,0
12851,3/4/22 17:24:13,1.02668
12852,3/4/22 17:24:14,1.02011
12853,3/4/22 17:24:15,0
12854,3/4/22 17:24:16,0
12855,3/4/22 17:24:17,1.02293
12856,3/4/22 17:24:18,0
12857,3/4/22 17:24:19,0
12858,3/4/22 17:24:20,0
12859,3/4/22 17:24:21,0
12860,3/4/22 17:24:22,0
12861,3/4/22 17:24:23,1.02481
12862,3/4/22 17:24:24,0
12863,3/4/22 17:24:25,0
12864,3/4/22 17:24:26,0
12865,3/4/22 17:24:27,1.02105
12866,3/4/22 17:24:28,0
12867,3/4/22 17:24:29,0
12868,3/4/22 17:24:30,1.02199
12869,3/4/22 17:24:31,0
12870,3/4/22 17:24:32,1.02387
12871,3/4/22 17:24:33,0
12872,3/4/22 17:24:34,0
12873,3/4/22 17:24:35,0
12874,3/4/22 17:24:36,1.02199
12875,3/4/22 17:24:37,0
12876,3/4/22 17:24:38,0
12877,3/4/22 17:24:39,0
12878,3/4/22 17:24:40,0
12879,3/4/22 17:24:41,1.0173
12880,3/4/22 17:24:42,0
12881,3/4/22 17:24:43,0
12882,3/4/22 17:24:44,0
12883,3/4/22 17:24:45,0
12884,3/4/22 17:24:46,1.02199
12885,3/4/22 17:24:47,0
12886,3/4/22 17:24:48,1.02481
12887,3/4/22 17:24:49,0
12888,3/4/22 17:24:50,0
12889,3/4/22 17:24:51,0
12890,3/4/22 17:24:52,0
12891,3/4/22 17:24:53,0
12892,3/4/22 17:24:54,0
12893,3/4/22 17:24:55,0
12894,3/4/22 17:24:56,0
12895,3/4/22 17:24:57,1.02481
12896,3/4/22 17:24:58,0
12897,3/4/22 17:24:59,0
12898,3/4/22 17:25:00,0
12899,3/4/22 17:25:01,1.02011
12900,3/4/22 17:25:02,0
12901,3/4/22 17:25:03,0
12902,3/4/22 17:25:04,0
12903,3/4/22 17:25:05,0
12904,3/4/22 17:25:06,0
12905,3/4/22 17:25:07,1.02481
12906,3/4/22 17:25:08,0
12907,3/4/22 17:25:09,0
12908,3/4/22 17:25:10,1.02668
12909,3/4/22 17:25:11,0
12910,3/4/22 17:25:12,0
12911,3/4/22 17:25:13,1.02105
12912,3/4/22 17:25:14,0
12913,3/4/22 17:25:15,0
12914,3/4/22 17:25:16,0
12915,3/4/22 17:25:17,1.02199
12916,3/4/22 17:25:18,0
12917,3/4/22 17:25:19,0
12918,3/4/22 17:25:20,0
12919,3/4/22 17:25:21,1.02481
12920,3/4/22 17:25:22,0
12921,3/4/22 17:25:23,0
12922,3/4/22 17:25:24,1.02105
12923,3/4/22 17:25:25,0
12924,3/4/22 17:25:26,0
12925,3/4/22 17:25:27,0
12926,3/4/22 17:25:28,0
12927,3/4/22 17:25:29,0
12928,3/4/22 17:25:30,1.02762
12929,3/4/22 17:25:31,0
12930,3/4/22 17:25:32,0
12931,3/4/22 17:25:33,0
12932,3/4/22 17:25:34,1.02199
12933,3/4/22 17:25:35,0
12934,3/4/22 17:25:36,0
12935,3/4/22 17:25:37,0
12936,3/4/22 17:25:38,0
12937,3/4/22 17:25:39,0
12938,3/4/22 17:25:40,1.02481
12939,3/4/22 17:25:41,0
12940,3/4/22 17:25:42,0
12941,3/4/22 17:25:43,1.02481
12942,3/4/22 17:25:44,1.02011
12943,3/4/22 17:25:45,0
12944,3/4/22 17:25:46,1.02574
12945,3/4/22 17:25:47,1.02574
12946,3/4/22 17:25:48,0
12947,3/4/22 17:25:49,1.02011
12948,3/4/22 17:25:50,0
12949,3/4/22 17:25:51,0
12950,3/4/22 17:25:52,0
12951,3/4/22 17:25:53,0
12952,3/4/22 17:25:54,0
12953,3/4/22 17:25:55,0
12954,3/4/22 17:25:56,0
12955,3/4/22 17:25:57,1.02481
12956,3/4/22 17:25:58,0
12957,3/4/22 17:25:59,0
12958,3/4/22 17:26:00,0
