Chamber.SetPoint,PCS,Baseline,Time,Power,Cycle
16,HeatedBlanket,TRUE,1/1/2000 0:25:53,622,1
16,HeatedBlanket,TRUE,1/1/2000 0:25:58,59.5,1
16,HeatedBlanket,TRUE,1/1/2000 0:26:03,0,1
16,HeatedBlanket,TRUE,1/1/2000 0:26:08,1.2,1
16,HeatedBlanket,TRUE,1/1/2000 0:26:13,59.4,1
16,HeatedBlanket,TRUE,1/1/2000 0:26:18,2,1
16,HeatedBlanket,TRUE,1/1/2000 0:26:23,59.6,1
16,HeatedBlanket,TRUE,1/1/2000 0:26:28,2.6,1
16,HeatedBlanket,TRUE,1/1/2000 0:26:33,59.8,1
16,HeatedBlanket,TRUE,1/1/2000 0:26:38,0,1
16,HeatedBlanket,TRUE,1/1/2000 0:26:43,63,1
16,HeatedBlanket,TRUE,1/1/2000 0:26:48,55.8,1
16,HeatedBlanket,TRUE,1/1/2000 0:26:53,63.6,1
16,HeatedBlanket,TRUE,1/1/2000 0:26:58,0,1
16,HeatedBlanket,TRUE,1/1/2000 0:27:03,64.6,1
16,HeatedBlanket,TRUE,1/1/2000 0:27:08,54.8,1
16,HeatedBlanket,TRUE,1/1/2000 0:27:13,5.5,1
16,HeatedBlanket,TRUE,1/1/2000 0:27:18,6,1
16,HeatedBlanket,TRUE,1/1/2000 0:27:23,6.1,1
16,HeatedBlanket,TRUE,1/1/2000 0:27:28,113,1
16,HeatedBlanket,TRUE,1/1/2000 0:27:33,0,1
16,HeatedBlanket,TRUE,1/1/2000 0:27:38,59.4,1
16,HeatedBlanket,TRUE,1/1/2000 0:27:43,0,1
16,HeatedBlanket,TRUE,1/1/2000 0:27:48,66.6,1
16,HeatedBlanket,TRUE,1/1/2000 0:27:53,51.9,1
16,HeatedBlanket,TRUE,1/1/2000 0:27:58,67.4,1
16,HeatedBlanket,TRUE,1/1/2000 0:28:03,0,1
16,HeatedBlanket,TRUE,1/1/2000 0:28:08,8.4,1
16,HeatedBlanket,TRUE,1/1/2000 0:28:13,50.9,1
16,HeatedBlanket,TRUE,1/1/2000 0:28:18,110.5,1
16,HeatedBlanket,TRUE,1/1/2000 0:28:23,0,1
16,HeatedBlanket,TRUE,1/1/2000 0:28:28,9.8,1
16,HeatedBlanket,TRUE,1/1/2000 0:28:33,109.6,1
16,HeatedBlanket,TRUE,1/1/2000 0:28:38,49.9,1
16,HeatedBlanket,TRUE,1/1/2000 0:28:43,59.8,1
16,HeatedBlanket,TRUE,1/1/2000 0:28:48,0,1
16,HeatedBlanket,TRUE,1/1/2000 0:28:53,70.6,1
16,HeatedBlanket,TRUE,1/1/2000 0:28:58,59.9,1
16,HeatedBlanket,TRUE,1/1/2000 0:29:03,71.5,1
16,HeatedBlanket,TRUE,1/1/2000 0:29:08,47.9,1
16,HeatedBlanket,TRUE,1/1/2000 0:29:13,106.4,1
16,HeatedBlanket,TRUE,1/1/2000 0:29:18,0,1
16,HeatedBlanket,TRUE,1/1/2000 0:29:23,13.1,1
16,HeatedBlanket,TRUE,1/1/2000 0:29:28,2,1
16,HeatedBlanket,TRUE,1/1/2000 0:29:33,13.9,1
16,HeatedBlanket,TRUE,1/1/2000 0:29:38,104.9,1
16,HeatedBlanket,TRUE,1/1/2000 0:29:43,0,1
16,HeatedBlanket,TRUE,1/1/2000 0:29:48,44.8,1
16,HeatedBlanket,TRUE,1/1/2000 0:29:53,0,1
16,HeatedBlanket,TRUE,1/1/2000 0:29:58,75.7,1
16,HeatedBlanket,TRUE,1/1/2000 0:30:03,59.9,1
16,HeatedBlanket,TRUE,1/1/2000 0:30:08,0,1
16,HeatedBlanket,TRUE,1/1/2000 0:30:13,0,1
16,HeatedBlanket,TRUE,1/1/2000 0:30:18,18.1,1
16,HeatedBlanket,TRUE,1/1/2000 0:30:23,0,1
16,HeatedBlanket,TRUE,1/1/2000 0:30:28,78.7,1
16,HeatedBlanket,TRUE,1/1/2000 0:30:33,59.9,1
16,HeatedBlanket,TRUE,1/1/2000 0:30:38,79.6,1
16,HeatedBlanket,TRUE,1/1/2000 0:30:43,39.2,1
16,HeatedBlanket,TRUE,1/1/2000 0:30:48,98,1
16,HeatedBlanket,TRUE,1/1/2000 0:30:53,0,1
16,HeatedBlanket,TRUE,1/1/2000 0:30:58,21.8,1
16,HeatedBlanket,TRUE,1/1/2000 0:31:03,0,1
16,HeatedBlanket,TRUE,1/1/2000 0:31:08,22.4,1
16,HeatedBlanket,TRUE,1/1/2000 0:31:13,36.7,1
16,HeatedBlanket,TRUE,1/1/2000 0:31:18,82.4,1
16,HeatedBlanket,TRUE,1/1/2000 0:31:23,36.1,1
16,HeatedBlanket,TRUE,1/1/2000 0:31:28,0,1
16,HeatedBlanket,TRUE,1/1/2000 0:31:33,59.9,1
16,HeatedBlanket,TRUE,1/1/2000 0:31:38,0,1
16,HeatedBlanket,TRUE,1/1/2000 0:31:43,94.6,1
16,HeatedBlanket,TRUE,1/1/2000 0:31:48,34.7,1
16,HeatedBlanket,TRUE,1/1/2000 0:31:53,93.8,1
16,HeatedBlanket,TRUE,1/1/2000 0:31:58,0,1
16,HeatedBlanket,TRUE,1/1/2000 0:32:03,85.8,1
16,HeatedBlanket,TRUE,1/1/2000 0:32:08,33.1,1
16,HeatedBlanket,TRUE,1/1/2000 0:32:13,0,1
16,HeatedBlanket,TRUE,1/1/2000 0:32:18,32.5,1
16,HeatedBlanket,TRUE,1/1/2000 0:32:23,27.7,1
16,HeatedBlanket,TRUE,1/1/2000 0:32:28,91.2,1
16,HeatedBlanket,TRUE,1/1/2000 0:32:33,28.4,1
16,HeatedBlanket,TRUE,1/1/2000 0:32:38,59.5,1
16,HeatedBlanket,TRUE,1/1/2000 0:32:43,0,1
16,HeatedBlanket,TRUE,1/1/2000 0:32:48,29.9,1
16,HeatedBlanket,TRUE,1/1/2000 0:32:53,0,1
16,HeatedBlanket,TRUE,1/1/2000 0:32:58,90,1
16,HeatedBlanket,TRUE,1/1/2000 0:33:03,0,1
16,HeatedBlanket,TRUE,1/1/2000 0:33:08,31.6,1
