Date/Time,Electricity:Facility [J](Hourly),Electricity:Building [J](Hourly),Electricity:Zone:LIVING_UNIT1 [J](Hourly),Electricity:SpaceType:GENERAL [J](Hourly),Electricity:HVAC [J](Hourly),Electricity:Plant [J](Hourly) 
 02/27  05:00:00,9887781.265089277,2335718.210080423,2335718.210080423,2335718.210080423,6026657.894992478,1330876.9886898245 
 02/27  06:00:00,9160134.976314425,2902111.397117286,2902111.397117286,2902111.397117286,5717509.051810364,339024.41689338634 
 02/27  07:00:00,10613198.585747357,3490045.529346395,3490045.529346395,3490045.529346395,5311029.204335789,1797128.9061673712 
 02/27  08:00:00,9043861.906311788,3872409.4070758065,3872409.4070758065,3872409.4070758065,3317873.5723620187,1840190.5823223547 
 02/27  09:00:00,10239383.741587915,3436548.288166884,3436548.288166884,3436548.288166884,3089968.2854644647,3706976.296353859 
 02/27  10:00:00,7993322.782216065,3287629.4627914913,3287629.4627914913,3287629.4627914913,2859789.0757376044,1841887.7403214877 
 02/27  11:00:00,7328025.250207133,3359522.254572048,3359522.254572048,3359522.254572048,2149014.653055523,1815471.8392140805 
 02/27  12:00:00,6479388.079074304,3405817.7973429887,3405817.7973429887,3405817.7973429887,1281588.1295752698,1787965.6487905625 
 02/27  13:00:00,5805651.989103749,3343416.5845005065,3343416.5845005065,3343416.5845005065,691442.7558305811,1766776.1454071787 
 02/27  14:00:00,5300711.700934049,3277253.218523652,3277253.218523652,3277253.218523652,266569.7027273781,1752872.276317536 
 02/27  15:00:00,3430461.4271144574,3272159.2094632606,3272159.2094632606,3272159.2094632606,154285.71428571438,0.0 
 02/27  16:00:00,5445767.520599052,3549357.552769049,3549357.552769049,3549357.552769049,154285.71428571438,1735162.3143774534 
 02/27  17:00:00,6398214.021265389,4479188.816479392,4479188.816479392,4479188.816479392,154285.71428571438,1749744.5446024828 
 02/27  18:00:00,7572752.032724223,5624286.233621349,5624286.233621349,5624286.233621349,154285.71428571438,1773294.267316652 
 02/27  19:00:00,8375159.441747516,6045788.3062472865,6045788.3062472865,6045788.3062472865,313054.70227760007,1800099.1437224718 
 02/27  20:00:00,8408630.010036543,5971945.160957614,5971945.160957614,5971945.160957614,411179.80520042253,1806244.948798438 
 02/27  21:00:00,8273657.702585241,5899533.255808762,5899533.255808762,5899533.255808762,363281.5773231683,1791582.774373241 
 02/27  22:00:00,7604135.6660496555,5386254.039457358,5386254.039457358,5386254.039457358,234996.4304650888,1771219.9437745973 
 02/27  23:00:00,4618294.596130027,4262786.538241955,4262786.538241955,4262786.538241955,154285.71428571438,0.0 
 02/27  24:00:00,5323388.534661543,3276627.552965166,3276627.552965166,3276627.552965166,154285.71428571438,1699018.1636482372 
 02/28  01:00:00,2863871.4904413554,2519341.8750856025,2519341.8750856025,2519341.8750856025,154285.71428571438,0.0 
 02/28  02:00:00,2645015.2419140865,2300485.626558334,2300485.626558334,2300485.626558334,154285.71428571438,0.0 
 02/28  03:00:00,4218912.079333795,2226600.0926204654,2226600.0926204654,2226600.0926204654,154285.71428571438,1647782.3713575783 
 02/28  04:00:00,2516270.022449825,2171740.4070940726,2171740.4070940726,2171740.4070940726,154285.71428571438,0.0 
 02/28  05:00:00,2684532.09569269,2335718.210080423,2335718.210080423,2335718.210080423,154285.71428571438,0.0 
 02/28  06:00:00,3257887.22189639,2902111.397117286,2902111.397117286,2902111.397117286,154285.71428571438,0.0 
 02/28  07:00:00,5456012.856496727,3490045.529346395,3490045.529346395,3490045.529346395,154285.71428571438,1796686.6669668178 
 02/28  08:00:00,7719285.365672169,3872409.4070758065,3872409.4070758065,3872409.4070758065,154285.71428571438,3679201.8997590393 
 02/28  09:00:00,5449075.108164179,3436548.288166884,3436548.288166884,3436548.288166884,154285.71428571438,1852350.2341088734 
 02/28  10:00:00,5377865.893870676,3287629.4627914913,3287629.4627914913,3287629.4627914913,245516.3085571892,1840703.6191565131 
 02/28  11:00:00,5867816.4873238895,3359522.254572048,3359522.254572048,3359522.254572048,689910.0413711041,1814367.6880152556 
 02/28  12:00:00,6154828.564912692,3405817.7973429887,3405817.7973429887,3405817.7973429887,958456.533660452,1786537.7305437683 
 02/28  13:00:00,5658840.4447625,3343416.5845005065,3343416.5845005065,3343416.5845005065,545692.5579126211,1765714.7989838913 
 02/28  14:00:00,5187753.534691329,3277253.218523652,3277253.218523652,3277253.218523652,154285.71428571438,1752198.0985164798 
 02/28  15:00:00,5170866.5303660715,3272159.2094632606,3272159.2094632606,3272159.2094632606,154285.71428571438,1740405.1032516141 
 02/28  16:00:00,3710605.2062215996,3549357.552769049,3549357.552769049,3549357.552769049,154285.71428571438,0.0 
 02/28  17:00:00,6831734.210688195,4479188.816479392,4479188.816479392,4479188.816479392,587867.2908498858,1749683.1574611154 
 02/28  18:00:00,9028984.489123527,5624286.233621349,5624286.233621349,5624286.233621349,1610524.0509540066,1773288.387047665 
 02/28  19:00:00,10137652.324893566,6045788.3062472865,6045788.3062472865,6045788.3062472865,2075080.7428791397,1800565.9862669804 
 02/28  20:00:00,10474206.446061227,5971945.160957614,5971945.160957614,5971945.160957614,2476304.306877555,1806696.8831459899 
 02/28  21:00:00,10593368.815921387,5899533.255808762,5899533.255808762,5899533.255808762,2682317.996250147,1792257.4687824056 
 02/28  22:00:00,10472834.440565124,5386254.039457358,5386254.039457358,5386254.039457358,3103360.5602428075,1771554.5885123466 
 02/28  23:00:00,10269951.513952753,4262786.538241955,4262786.538241955,4262786.538241955,4070508.9978500893,1735433.634258351 
 02/28  24:00:00,9636159.168403896,3276627.552965166,3276627.552965166,3276627.552965166,6166074.511676304,0.0 
