Date/Time,Electricity:Facility [J](Hourly),Electricity:Building [J](Hourly),Electricity:Zone:LIVING_UNIT1 [J](Hourly),Electricity:SpaceType:GENERAL [J](Hourly),Electricity:HVAC [J](Hourly),Electricity:Plant [J](Hourly) 
 02/21  09:00:00,7490157.858363925,3436548.288166884,3436548.288166884,3436548.288166884,682368.2075972871,3365350.4909970458 
 02/21  10:00:00,5628828.423181007,3287629.4627914913,3287629.4627914913,3287629.4627914913,493285.89028151555,1843896.5667425182 
 02/21  11:00:00,5334983.043571951,3359522.254572048,3359522.254572048,3359522.254572048,154285.71428571438,1817158.5713487072 
 02/21  12:00:00,5352792.975918584,3405817.7973429887,3405817.7973429887,3405817.7973429887,154285.71428571438,1788672.9609243984 
 02/21  13:00:00,5727724.691188714,3343416.5845005065,3343416.5845005065,3343416.5845005065,612847.9023603906,1767443.7009623337 
 02/21  14:00:00,6511816.612363213,3277253.218523652,3277253.218523652,3277253.218523652,1477142.0734084344,1753404.8170656443 
 02/21  15:00:00,7008769.83752132,3272159.2094632606,3272159.2094632606,3272159.2094632606,1991339.0121146927,1741255.112577885 
 02/21  16:00:00,5532921.82517276,3549357.552769049,3549357.552769049,3549357.552769049,1976602.3332368745,0.0 
 02/21  17:00:00,8153816.770658286,4479188.816479392,4479188.816479392,4479188.816479392,1909511.3010362424,1750121.7072448507 
 02/21  18:00:00,8853799.069688786,5624286.233621349,5624286.233621349,5624286.233621349,1434469.3237333784,1774157.6948335501 
 02/21  19:00:00,8813561.32146094,6045788.3062472865,6045788.3062472865,6045788.3062472865,750127.2823963688,1801428.4433171258 
 02/21  20:00:00,8315591.803532165,5971945.160957614,5971945.160957614,5971945.160957614,316115.56790328945,1808270.9795911915 
 02/21  21:00:00,8066467.046270501,5899533.255808762,5899533.255808762,5899533.255808762,154285.71428571438,1793387.9810959552 
 02/21  22:00:00,7524927.207156524,5386254.039457358,5386254.039457358,5386254.039457358,154285.71428571438,1772722.2010608404 
 02/21  23:00:00,6523022.193392778,4262786.538241955,4262786.538241955,4262786.538241955,322572.4574841779,1736440.8540642879 
 02/21  24:00:00,6243445.277310287,3276627.552965166,3276627.552965166,3276627.552965166,2773360.620582696,0.0 
 02/22  01:00:00,8171825.7133616805,2498479.0097388276,2498479.0097388276,2498479.0097388276,5483102.802552815,0.0 
 02/22  02:00:00,11367752.941508222,2287908.203727021,2287908.203727021,2287908.203727021,7236389.711541782,1653211.1251693803 
 02/22  03:00:00,10043443.159588931,2218387.455766968,2218387.455766968,2218387.455766968,7634811.802751923,0.0 
 02/22  04:00:00,12063898.357132763,2167160.80380385,2167160.80380385,2167160.80380385,9706493.652258873,0.0 
 02/22  05:00:00,13205784.13650549,2326991.86639299,2326991.86639299,2326991.86639299,10684264.098785948,0.0 
 02/22  06:00:00,15080462.66419806,2888368.680950925,2888368.680950925,2888368.680950925,10286726.582314374,1703877.2904393738 
 02/22  07:00:00,15398404.170288647,3455726.295687276,3455726.295687276,3455726.295687276,10132962.824954335,1794720.1037492335 
 02/22  08:00:00,14041737.63716808,3804342.957438114,3804342.957438114,3804342.957438114,8390446.886943288,1833559.4482350708 
 02/22  09:00:00,11228487.46813025,3331560.1762823085,3331560.1762823085,3331560.1762823085,6048366.783577372,1842669.6366678607 
 02/22  10:00:00,10176348.360186376,3145052.4172653225,3145052.4172653225,3145052.4172653225,5198828.324284531,1828451.1152710405 
 02/22  11:00:00,8113184.824941258,3201316.809840188,3201316.809840188,3201316.809840188,3105013.9607310016,1802837.5510045853 
 02/22  12:00:00,6605556.4419784555,3245056.7517732778,3245056.7517732778,3245056.7517732778,1579767.5763504999,1776715.6104891947 
 02/22  13:00:00,5382255.208284487,3197289.398662933,3197289.398662933,3197289.398662933,423995.9469160247,1756953.359340048 
 02/22  14:00:00,5046271.549550656,3143544.016284607,3143544.016284607,3143544.016284607,154285.71428571438,1744425.3156148526 
 02/22  15:00:00,5043940.097610148,3152610.4832543777,3152610.4832543777,3152610.4832543777,154285.71428571438,1733027.3967045736 
 02/22  16:00:00,3597474.474623157,3436226.8211706067,3436226.8211706067,3436226.8211706067,154285.71428571438,0.0 
 02/22  17:00:00,6443037.077899772,4368891.063756271,4368891.063756271,4368891.063756271,316910.25052186224,1742240.8177238374 
 02/22  18:00:00,7763649.4191225525,5514884.4344747625,5514884.4344747625,5514884.4344747625,461692.8696877824,1766186.2974594992 
 02/22  19:00:00,8145719.100072281,5936377.747743254,5936377.747743254,5936377.747743254,200894.2300106148,1792229.8328182541 
 02/22  20:00:00,8032884.428248423,5860851.394397255,5860851.394397255,5860851.394397255,154285.71428571438,1798487.2244853843 
 02/22  21:00:00,7946376.354016584,5788324.826793473,5788324.826793473,5788324.826793473,154285.71428571438,1784505.7178573275 
 02/22  22:00:00,7405561.874562023,5275040.848512863,5275040.848512863,5275040.848512863,154285.71428571438,1764570.0594108354 
 02/22  23:00:00,5646739.946424745,4175767.1653783405,4175767.1653783405,4175767.1653783405,1269750.4374440473,0.0 
 02/22  24:00:00,8260364.141605811,3228431.3064444675,3228431.3064444675,3228431.3064444675,3141162.618717247,1697313.112681673 
 02/23  01:00:00,7131472.594597755,2498479.0097388276,2498479.0097388276,2498479.0097388276,4442749.68378889,0.0 
 02/23  02:00:00,7892940.987346251,2287908.203727021,2287908.203727021,2287908.203727021,5414788.882549193,0.0 
 02/23  03:00:00,11191399.674911916,2218387.455766968,2218387.455766968,2218387.455766968,7135146.967726697,1647621.3503482146 
 02/23  04:00:00,10715161.398438837,2167160.80380385,2167160.80380385,2167160.80380385,8357756.693564949,0.0 
 02/23  05:00:00,11530440.988959365,2326991.86639299,2326991.86639299,2326991.86639299,9008920.951239822,0.0 
 02/23  06:00:00,12635077.226327771,2888368.680950925,2888368.680950925,2888368.680950925,9545218.434883455,0.0 
 02/23  07:00:00,14980685.21097644,3455726.295687276,3455726.295687276,3455726.295687276,9715469.728829948,1794494.2405614175 
 02/23  08:00:00,15380295.734662537,3804342.957438114,3804342.957438114,3804342.957438114,7895436.133479029,3667128.299193788 
 02/23  09:00:00,9873247.544347845,3331560.1762823085,3331560.1762823085,3331560.1762823085,4693783.35940924,1842013.1370535893 
 02/23  10:00:00,7010398.999702049,3145052.4172653225,3145052.4172653225,3145052.4172653225,2033186.099027647,1828143.980043599 
 02/23  11:00:00,5276325.041176571,3201316.809840188,3201316.809840188,3201316.809840188,268467.00925190316,1802524.7187189972 
 02/23  12:00:00,5179822.545650772,3245056.7517732778,3245056.7517732778,3245056.7517732778,154285.71428571438,1776463.576226297 
 02/23  13:00:00,5202081.021773791,3197289.398662933,3197289.398662933,3197289.398662933,244249.87455482257,1756525.2451905534 
 02/23  14:00:00,5851772.535475005,3143544.016284607,3143544.016284607,3143544.016284607,960575.7726738872,1743636.243151029 
 02/23  15:00:00,4983241.054738086,3152610.4832543777,3152610.4832543777,3152610.4832543777,1826614.0681182253,0.0 
 02/23  16:00:00,7545413.235525723,3436226.8211706067,3436226.8211706067,3436226.8211706067,2374533.6712413626,1727690.8039469183 
 02/23  17:00:00,8680933.7476623,4368891.063756271,4368891.063756271,4368891.063756271,2554991.420553186,1742056.3174550426 
 02/23  18:00:00,9282951.844280683,5514884.4344747625,5514884.4344747625,5514884.4344747625,2256316.2381283985,1490865.3541770128 
 02/23  19:00:00,9395435.391256165,5936377.747743254,5936377.747743254,5936377.747743254,1317877.2578104555,1924963.0962022953 
 02/23  20:00:00,8651528.587611986,5860851.394397255,5860851.394397255,5860851.394397255,626640.5038631742,1944776.5942714876 
 02/23  21:00:00,7940896.471827213,5788324.826793473,5788324.826793473,5788324.826793473,256127.57122058675,1677183.9787330842 
 02/23  22:00:00,5746379.193069487,5275040.848512863,5275040.848512863,5275040.848512863,154285.71428571438,105387.37791829907 
 02/23  23:00:00,6261937.351495729,4175767.1653783405,4175767.1653783405,4175767.1653783405,154285.71428571438,1730662.1282293159 
 02/23  24:00:00,6004357.651634353,3228431.3064444675,3228431.3064444675,3228431.3064444675,885644.442934271,1696824.7984931911 
 02/24  01:00:00,5755985.815565102,2498479.0097388276,2498479.0097388276,2498479.0097388276,3067262.904756237,0.0 
 02/24  02:00:00,7181279.49423024,2287908.203727021,2287908.203727021,2287908.203727021,4703127.389433181,0.0 
 02/24  03:00:00,8233281.258381254,2218387.455766968,2218387.455766968,2218387.455766968,5824649.901544249,0.0 
 02/24  04:00:00,9404024.082706291,2167160.80380385,2167160.80380385,2167160.80380385,7046619.3778324025,0.0 
 02/24  05:00:00,10642077.166905034,2326991.86639299,2326991.86639299,2326991.86639299,8120557.129185492,0.0 
 02/24  06:00:00,13724900.619244931,2888368.680950925,2888368.680950925,2888368.680950925,8931047.754774962,1703994.073025657 
 02/24  07:00:00,15352499.844711382,3455726.295687276,3455726.295687276,3455726.295687276,10087806.06952775,1793972.5335985553 
 02/24  08:00:00,13995518.253806014,3804342.957438114,3804342.957438114,3804342.957438114,8344784.007349433,1833002.9444668586 
 02/24  09:00:00,11024141.716015443,3331560.1762823085,3331560.1762823085,3331560.1762823085,5668789.123582527,2017901.5445479003 
 02/24  10:00:00,8586841.36094318,3145052.4172653225,3145052.4172653225,3145052.4172653225,1957301.579935689,3480470.860376686 
 02/24  11:00:00,5161416.813452769,3201316.809840188,3201316.809840188,3201316.809840188,154285.71428571438,1801797.7859613844 
 02/24  12:00:00,5178905.570973661,3245056.7517732778,3245056.7517732778,3245056.7517732778,154285.71428571438,1775546.601549186 
 02/24  13:00:00,3859288.5887221424,3197289.398662933,3197289.398662933,3197289.398662933,657982.686693727,0.0 
 02/24  14:00:00,6204212.768565285,3143544.016284607,3143544.016284607,3143544.016284607,1313211.4254084209,1743440.8235067746 
 02/24  15:00:00,7066148.778106653,3152610.4832543777,3152610.4832543777,3152610.4832543777,2177149.324959925,1732372.4665268683 
 02/24  16:00:00,7140521.4307703655,3436226.8211706067,3436226.8211706067,3436226.8211706067,2538130.07738399,1159202.5930489332 
 02/24  17:00:00,7394862.837221376,4368891.063756271,4368891.063756271,4368891.063756271,2438065.6590799494,572911.1684873543 
 02/24  18:00:00,9216404.804518249,5514884.4344747625,5514884.4344747625,5514884.4344747625,1914896.0799129733,1765738.4726300058 
 02/24  19:00:00,9346621.29176338,5936377.747743254,5936377.747743254,5936377.747743254,1402136.973093941,1791889.2814260258 
 02/24  20:00:00,8795120.402945798,5860851.394397255,5860851.394397255,5860851.394397255,917031.1188405999,1797977.7946278735 
 02/24  21:00:00,8325002.311421188,5788324.826793473,5788324.826793473,5788324.826793473,533978.8618735528,1783438.527674092 
 02/24  22:00:00,7455670.3690953115,5275040.848512863,5275040.848512863,5275040.848512863,205120.3608697265,1763843.9073601111 
 02/24  23:00:00,6261875.771595057,4175767.1653783405,4175767.1653783405,4175767.1653783405,154285.71428571438,1730600.5483286446 
 02/24  24:00:00,3576174.1244926057,3228431.3064444675,3228431.3064444675,3228431.3064444675,154285.71428571438,0.0 
 02/25  01:00:00,3163347.0750724496,2498479.0097388276,2498479.0097388276,2498479.0097388276,474624.16426358424,0.0 
 02/25  02:00:00,6476636.754649555,2287908.203727021,2287908.203727021,2287908.203727021,2345654.9252361646,1652829.724616332 
 02/25  03:00:00,6126121.720457725,2218387.455766968,2218387.455766968,2218387.455766968,3717490.3636207203,0.0 
 02/25  04:00:00,6932418.307174341,2167160.80380385,2167160.80380385,2167160.80380385,4575013.602300454,0.0 
 02/25  05:00:00,7695566.798292509,2326991.86639299,2326991.86639299,2326991.86639299,5174046.760572967,0.0 
 02/25  06:00:00,10201464.557394797,2888368.680950925,2888368.680950925,2888368.680950925,5408033.208263875,1703572.5576866074 
 02/25  07:00:00,10345790.04802846,3455726.295687276,3455726.295687276,3455726.295687276,5081013.358851958,1794055.447591425 
 02/25  08:00:00,9552053.783090703,3804342.957438114,3804342.957438114,3804342.957438114,3901361.166475061,1832961.31462592 
 02/25  09:00:00,9237700.898082199,3331560.1762823085,3331560.1762823085,3331560.1762823085,4058647.223615885,1841602.6265812982 
 02/25  10:00:00,8298048.3108052835,3145052.4172653225,3145052.4172653225,3145052.4172653225,3321484.0266936645,1827495.3634808147 
 02/25  11:00:00,7163074.416380492,3201316.809840188,3201316.809840188,3201316.809840188,2155666.385196947,1802074.7179778742 
 02/25  12:00:00,5898591.331235142,3245056.7517732778,3245056.7517732778,3245056.7517732778,873266.4447117011,1776251.6313846807 
 02/25  13:00:00,5112003.465513848,3197289.398662933,3197289.398662933,3197289.398662933,154285.71428571438,1756411.8491997186 
 02/25  14:00:00,5045520.700006123,3143544.016284607,3143544.016284607,3143544.016284607,154285.71428571438,1743674.4660703198 
 02/25  15:00:00,3969838.8492411445,3152610.4832543777,3152610.4832543777,3152610.4832543777,154285.71428571438,658926.1483355699 
 02/25  16:00:00,4667667.219951862,3436226.8211706067,3436226.8211706067,3436226.8211706067,154285.71428571438,1070192.7453287041 
 02/25  17:00:00,6279907.131240165,4368891.063756271,4368891.063756271,4368891.063756271,154285.71428571438,1741735.407300379 
 02/25  18:00:00,7455781.841250207,5514884.4344747625,5514884.4344747625,5514884.4344747625,154285.71428571438,1765725.8749892223 
 02/25  19:00:00,8098897.309781641,5936377.747743254,5936377.747743254,5936377.747743254,154285.71428571438,1792016.558252514 
 02/25  20:00:00,8032592.818336629,5860851.394397255,5860851.394397255,5860851.394397255,154285.71428571438,1798195.6145735907 
 02/25  21:00:00,7945797.009784535,5788324.826793473,5788324.826793473,5788324.826793473,154285.71428571438,1783926.3736252778 
 02/25  22:00:00,7405039.624100302,5275040.848512863,5275040.848512863,5275040.848512863,154285.71428571438,1764047.8089491148 
 02/25  23:00:00,5258764.60718084,4175767.1653783405,4175767.1653783405,4175767.1653783405,881775.0982001422,0.0 
 02/25  24:00:00,6928907.082558915,3228431.3064444675,3228431.3064444675,3228431.3064444675,1809983.3377987773,1697035.3345532462 
 02/26  01:00:00,5117607.091005319,2498479.0097388276,2498479.0097388276,2498479.0097388276,2428884.180196453,0.0 
 02/26  02:00:00,4940094.26161965,2287908.203727021,2287908.203727021,2287908.203727021,2461942.1568225916,0.0 
 02/26  03:00:00,4854049.9181024805,2218387.455766968,2218387.455766968,2218387.455766968,2445418.561265475,0.0 
 02/26  04:00:00,5218392.096306432,2167160.80380385,2167160.80380385,2167160.80380385,2860987.391432545,0.0 
 02/26  05:00:00,7344818.435292066,2326991.86639299,2326991.86639299,2326991.86639299,3163183.943909381,1660114.4536631424 
 02/26  06:00:00,6133664.42845774,2888368.680950925,2888368.680950925,2888368.680950925,3043805.6370134247,0.0 
 02/26  07:00:00,8019403.4936092105,3455726.295687276,3455726.295687276,3455726.295687276,2755039.686061127,1793642.5659630059 
 02/26  08:00:00,8024275.455554606,3804342.957438114,3804342.957438114,3804342.957438114,2373971.2094039433,1832572.9441609406 
 02/26  09:00:00,9505582.38979569,3331560.1762823085,3331560.1762823085,3331560.1762823085,2485754.9267000286,3682376.4152106456 
 02/26  10:00:00,6640943.00860144,3145052.4172653225,3145052.4172653225,3145052.4172653225,1664493.8968797023,1827380.1910909335 
 02/26  11:00:00,5161258.045493066,3201316.809840188,3201316.809840188,3201316.809840188,154285.71428571438,1801639.018001682 
 02/26  12:00:00,5178574.099581329,3245056.7517732778,3245056.7517732778,3245056.7517732778,154285.71428571438,1775215.1301568542 
 02/26  13:00:00,5125447.553684031,3197289.398662933,3197289.398662933,3197289.398662933,168581.4325648258,1755560.21909079 
 02/26  14:00:00,3739272.2296080166,3143544.016284607,3143544.016284607,3143544.016284607,591711.7099579272,0.0 
 02/26  15:00:00,5652513.709598907,3152610.4832543777,3152610.4832543777,3152610.4832543777,763706.9513059593,1732179.7716730877 
 02/26  16:00:00,5981624.21552188,3436226.8211706067,3436226.8211706067,3436226.8211706067,811391.5439042767,1727043.9112801617 
 02/26  17:00:00,5511454.590350663,4368891.063756271,4368891.063756271,4368891.063756271,1127568.5806965907,0.0 
 02/26  18:00:00,8538268.57077079,5514884.4344747625,5514884.4344747625,5514884.4344747625,1237179.4989889232,1765318.8198065965 
 02/26  19:00:00,8976670.285395747,5936377.747743254,5936377.747743254,5936377.747743254,1032780.6000940411,1791294.6480582925 
 02/26  20:00:00,8610192.438025856,5860851.394397255,5860851.394397255,5860851.394397255,732769.0983132325,1797311.8502353 
 02/26  21:00:00,8256294.887708796,5788324.826793473,5788324.826793473,5788324.826793473,465898.2409323382,1782811.7249029162 
 02/26  22:00:00,7452711.187549379,5275040.848512863,5275040.848512863,5275040.848512863,202537.61199479233,1763467.474689114 
 02/26  23:00:00,6261110.580740847,4175767.1653783405,4175767.1653783405,4175767.1653783405,154285.71428571438,1729835.3574744337 
 02/26  24:00:00,3576174.1244926057,3228431.3064444675,3228431.3064444675,3228431.3064444675,154285.71428571438,0.0 
 02/27  01:00:00,4531154.910961429,2519341.8750856025,2519341.8750856025,2519341.8750856025,154285.71428571438,1667283.4205200728 
 02/27  02:00:00,2645015.2419140865,2300485.626558334,2300485.626558334,2300485.626558334,154285.71428571438,0.0 
 02/27  03:00:00,2571129.7079762174,2226600.0926204654,2226600.0926204654,2226600.0926204654,154285.71428571438,0.0 
 02/27  04:00:00,2670311.9986005137,2171740.4070940726,2171740.4070940726,2171740.4070940726,308327.690436403,0.0 
 02/27  05:00:00,2989453.7788733966,2335718.210080423,2335718.210080423,2335718.210080423,459207.39746642136,0.0 
 02/27  06:00:00,5307910.765532692,2902111.397117286,2902111.397117286,2902111.397117286,499043.8311351865,1705265.426786831 
 02/27  07:00:00,5851915.505149739,3490045.529346395,3490045.529346395,3490045.529346395,549877.5155062266,1796997.5143993166 
 02/27  08:00:00,6054355.356419751,3872409.4070758065,3872409.4070758065,3872409.4070758065,327985.39592988393,1840572.2088624525 
 02/27  09:00:00,5971669.689528781,3436548.288166884,3436548.288166884,3436548.288166884,675779.205890761,1853451.3238684288 
 02/27  10:00:00,7174979.963887672,3287629.4627914913,3287629.4627914913,3287629.4627914913,199647.65392593984,3683686.3438047594 
 02/27  11:00:00,5332952.178837765,3359522.254572048,3359522.254572048,3359522.254572048,154285.71428571438,1815127.7066145206 
 02/27  12:00:00,5351641.7759117,3405817.7973429887,3405817.7973429887,3405817.7973429887,154285.71428571438,1787521.7609175143 
 02/27  13:00:00,5717330.165713453,3343416.5845005065,3343416.5845005065,3343416.5845005065,603986.1727510198,1765910.9050964434 
 02/27  14:00:00,4786312.556985765,3277253.218523652,3277253.218523652,3277253.218523652,1505042.8350966303,0.0 
 02/27  15:00:00,6524610.598306156,3272159.2094632606,3272159.2094632606,3272159.2094632606,1508461.3505368077,1739973.5349406048 
 02/27  16:00:00,6675628.327733777,3549357.552769049,3549357.552769049,3549357.552769049,1384675.4668715186,1734633.3689263735 
 02/27  17:00:00,7550580.8067729445,4479188.816479392,4479188.816479392,4479188.816479392,1306995.704913949,1749401.339481801 
 02/27  18:00:00,7582686.252244642,5624286.233621349,5624286.233621349,5624286.233621349,1267544.309368331,669969.8917544535 
 02/27  19:00:00,10090657.160150941,6045788.3062472865,6045788.3062472865,6045788.3062472865,1157711.169502742,2670940.394900753 
 02/27  20:00:00,9054858.716954675,5971945.160957614,5971945.160957614,5971945.160957614,807377.8218893432,2056275.6390276486 
 02/27  21:00:00,8444178.910481704,5899533.255808762,5899533.255808762,5899533.255808762,533516.6283862,1791868.9312066732 
 02/27  22:00:00,7033525.519471658,5386254.039457358,5386254.039457358,5386254.039457358,336496.3063310785,1099109.9213306108 
 02/27  23:00:00,5276101.776693832,4262786.538241955,4262786.538241955,4262786.538241955,154285.71428571438,657807.1805638047 
 02/27  24:00:00,5323432.4364025835,3276627.552965166,3276627.552965166,3276627.552965166,154285.71428571438,1699062.0653892788 
 02/28  01:00:00,2863871.4904413554,2519341.8750856025,2519341.8750856025,2519341.8750856025,154285.71428571438,0.0 
 02/28  02:00:00,2645015.2419140865,2300485.626558334,2300485.626558334,2300485.626558334,154285.71428571438,0.0 
 02/28  03:00:00,2571129.7079762174,2226600.0926204654,2226600.0926204654,2226600.0926204654,154285.71428571438,0.0 
 02/28  04:00:00,2631461.985683174,2171740.4070940726,2171740.4070940726,2171740.4070940726,269477.677519063,0.0 
 02/28  05:00:00,4790003.409437139,2335718.210080423,2335718.210080423,2335718.210080423,598934.7806475081,1660822.2473826536 
 02/28  06:00:00,4055857.6403998756,2902111.397117286,2902111.397117286,2902111.397117286,952256.132789201,0.0 
 02/28  07:00:00,6145241.702181341,3490045.529346395,3490045.529346395,3490045.529346395,843664.6166037121,1796536.6103334315 
 02/28  08:00:00,6276868.229607578,3872409.4070758065,3872409.4070758065,3872409.4070758065,550949.3510599142,1840121.126920249 
 02/28  09:00:00,7678551.431044916,3436548.288166884,3436548.288166884,3436548.288166884,529995.1593200497,3706117.1119552753 
 02/28  10:00:00,5410685.955596722,3287629.4627914913,3287629.4627914913,3287629.4627914913,277679.46506575594,1841360.524373992 
 02/28  11:00:00,5411478.3312510615,3359522.254572048,3359522.254572048,3359522.254572048,233084.38767964463,1814855.185633887 
 02/28  12:00:00,7136344.935279492,3405817.7973429887,3405817.7973429887,3405817.7973429887,1939153.2972790888,1787357.3372919324 
 02/28  13:00:00,7436755.2765359925,3343416.5845005065,3343416.5845005065,3343416.5845005065,2322972.9652703004,1766349.223399703 
 02/28  14:00:00,7246983.147816565,3277253.218523652,3277253.218523652,3277253.218523652,2213087.059183236,1752626.3667441937 
 02/28  15:00:00,5815779.7410761,3272159.2094632606,3272159.2094632606,3272159.2094632606,2293604.3201053697,245999.70814198628 
 02/28  16:00:00,7309522.176951231,3549357.552769049,3549357.552769049,3549357.552769049,2263412.1203838573,1489790.5646314893 
 02/28  17:00:00,8816721.280071028,4479188.816479392,4479188.816479392,4479188.816479392,2572629.926259397,1749907.5914344369 
 02/28  18:00:00,10191399.683823776,5624286.233621349,5624286.233621349,5624286.233621349,2772634.1867092685,1773593.445992649 
 02/28  19:00:00,11028402.528214235,6045788.3062472865,6045788.3062472865,6045788.3062472865,2965893.360832181,1800503.5716346086 
 02/28  20:00:00,12134095.754174316,5971945.160957614,5971945.160957614,5971945.160957614,4135893.2400745833,1806997.2580620514 
 02/28  21:00:00,12235079.2909035,5899533.255808762,5899533.255808762,5899533.255808762,4324384.509886522,1791901.4301281474 
 02/28  22:00:00,11706648.907183472,5386254.039457358,5386254.039457358,5386254.039457358,4336942.190415157,1771787.4249583448 
 02/28  23:00:00,11435571.284091778,4262786.538241955,4262786.538241955,4262786.538241955,5236189.848205717,1735372.5540417456 
 02/28  24:00:00,9659128.797049092,3276627.552965166,3276627.552965166,3276627.552965166,6189044.1403215015,0.0 
