Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),LIVING_UNIT1:Zone Air Temperature [C](Hourly),ATTIC_UNIT1:Zone Air Temperature [C](Hourly),Electricity:Facility [J](Hourly),Electricity:Building [J](Hourly),Electricity:Zone:LIVING_UNIT1 [J](Hourly),Electricity:SpaceType:GENERAL [J](Hourly),Electricity:HVAC [J](Hourly),Electricity:Plant [J](Hourly) 
 01/21  01:00:00,-6.5,22.22004543775928,-4.3074481862192835,30096914.93957918,2519341.8750856025,2519341.8750856025,2519341.8750856025,27387329.163423534,0.0 
 01/21  02:00:00,-6.5,22.22005368765632,-4.3078137231009945,30189276.749219738,2300485.626558334,2300485.626558334,2300485.626558334,27698547.22159137,0.0 
 01/21  03:00:00,-6.5,22.220057746526596,-4.308216373786341,30266020.190124106,2226600.0926204654,2226600.0926204654,2226600.0926204654,27849176.1964336,0.0 
 01/21  04:00:00,-6.5,22.220059416073365,-4.308584968113858,30297601.047703292,2171740.4070940726,2171740.4070940726,2171740.4070940726,27935616.73953918,0.0 
 01/21  05:00:00,-6.5,22.220061799987125,-4.3088668850113905,31313440.43549159,2335718.210080423,2335718.210080423,2335718.210080423,27886079.250830926,897114.80325369 
 01/21  06:00:00,-6.5,22.2200643367126,-4.309093895487335,31458330.350929856,2902111.397117286,2902111.397117286,2902111.397117286,27569608.584672794,785120.2586463918 
 01/21  07:00:00,-6.5,22.22005997093766,-4.309163625765773,32547995.992102377,3490045.529346395,3490045.529346395,3490045.529346395,27242726.93091379,1800228.585944384 
 01/21  08:00:00,-6.5,22.220052546645146,-4.309087617124203,32898636.35881223,3872409.4070758065,3872409.4070758065,3872409.4070758065,27168675.731920518,1844162.8752642954 
 01/21  09:00:00,-6.5,22.220041284355105,-4.309091353090476,35071465.63927577,3436548.288166884,3436548.288166884,3436548.288166884,27913101.745425913,3715924.7340802597 
 01/21  10:00:00,-6.5,22.220051981161404,-4.309300700107632,33458395.432976328,3287629.4627914913,3287629.4627914913,3287629.4627914913,28321170.754329246,1845578.7124901046 
 01/21  11:00:00,-6.5,22.22005903530096,-4.309523303829853,33571913.09518434,3359522.254572048,3359522.254572048,3359522.254572048,28389609.69185279,1818764.6453940214 
 01/21  12:00:00,-6.5,22.220059445496137,-4.309690716005048,33616433.8162946,3405817.7973429887,3405817.7973429887,3405817.7973429887,28415967.87427356,1790631.6413125724 
 01/21  13:00:00,-6.5,22.22005944485561,-4.309806214125336,33554002.353295438,3343416.5845005065,3343416.5845005065,3343416.5845005065,28437443.641544648,1769125.623884798 
 01/21  14:00:00,-6.5,22.220060105186487,-4.309898693914854,33477828.28961964,3277253.218523652,3277253.218523652,3277253.218523652,28441328.204720598,1755230.363009905 
 01/21  15:00:00,-6.5,22.220060540837554,-4.30998421159076,32011450.109758213,3272159.2094632606,3272159.2094632606,3272159.2094632606,28423382.182965614,311892.2139638611 
 01/21  16:00:00,-6.5,22.22006169075873,-4.310031516250244,33262292.679986667,3549357.552769049,3549357.552769049,3549357.552769049,28279887.567678176,1426085.6203726085 
 01/21  17:00:00,-6.5,22.220063580450397,-4.309952284387672,33981073.329218194,4479188.816479392,4479188.816479392,4479188.816479392,27734612.922119215,1752276.644721786 
 01/21  18:00:00,-6.5,22.220059462404404,-4.3095772336795735,34209824.09539295,5624286.233621349,5624286.233621349,5624286.233621349,26788094.323572762,1776557.720698333 
 01/21  19:00:00,-6.5,22.220051555290596,-4.308887272467818,33908462.90122331,6045788.3062472865,6045788.3062472865,6045788.3062472865,25842330.537352793,1804126.7681230681 
 01/21  20:00:00,-6.5,22.22003946742102,-4.308228764320421,33552262.79235773,5971945.160957614,5971945.160957614,5971945.160957614,25550579.314452823,1810478.221867227 
 01/21  21:00:00,-6.5,22.220037349979197,-4.307800080838205,33356337.753445826,5899533.255808762,5899533.255808762,5899533.255808762,25441903.729553312,1795640.6730036796 
 01/21  22:00:00,-6.5,22.220034246865467,-4.307457397811864,32931258.278101865,5386254.039457358,5386254.039457358,5386254.039457358,25558762.62399268,1774576.362299214 
 01/21  23:00:00,-6.5,22.220030669811553,-4.307232811241424,32367958.564955913,4262786.538241955,4262786.538241955,4262786.538241955,26166533.789689664,1737415.8934219326 
 01/21  24:00:00,-6.5,22.220037293078807,-4.307232668304536,30296540.9783572,3276627.552965166,3276627.552965166,3276627.552965166,26826456.321629606,0.0 
 08/21  01:00:00,28.595,23.888405318431666,27.758151766511478,5819479.778584665,2519341.8750856025,2519341.8750856025,2519341.8750856025,3109894.0024290225,0.0 
 08/21  02:00:00,28.063333333333333,23.888541029388232,27.25024319563931,5221089.456820158,2300485.626558334,2300485.626558334,2300485.626558334,2730359.9291917863,0.0 
 08/21  03:00:00,27.6875,23.888614165750358,26.883331990291612,4883044.3319259435,2226600.0926204654,2226600.0926204654,2226600.0926204654,2466200.338235441,0.0 
 08/21  04:00:00,27.357499999999998,23.88856455723553,26.570953164642745,4620746.634830727,2171740.4070940726,2171740.4070940726,2171740.4070940726,2258762.3266666164,0.0 
 08/21  05:00:00,27.091666666666665,23.88863449107029,26.309486070651246,4658144.740075994,2335718.210080423,2335718.210080423,2335718.210080423,2127898.358669019,0.0 
 08/21  06:00:00,27.128333333333334,23.88903224794628,26.284737794029173,6922627.101693664,2902111.397117286,2902111.397117286,2902111.397117286,2144656.868844834,1674368.7252381544 
 08/21  07:00:00,27.66916666666667,23.889434044206592,26.854287096594277,6221843.163485447,3490045.529346395,3490045.529346395,3490045.529346395,2716802.6882412513,0.0 
 08/21  08:00:00,29.080833333333334,23.888955909781714,28.684743122248904,9360216.188565403,3872409.4070758065,3872409.4070758065,3872409.4070758065,3728402.0961535256,1746016.3407844643 
 08/21  09:00:00,31.079166666666666,23.88895160688689,31.66634339592524,9698212.750021685,3436548.288166884,3436548.288166884,3436548.288166884,4501161.971811438,1754611.618440656 
 08/21  10:00:00,33.04083333333333,23.8893468243989,34.83577745077867,9450166.35389485,3287629.4627914913,3287629.4627914913,3287629.4627914913,5319089.772826428,839430.6149114484 
 08/21  11:00:00,34.782500000000006,23.889329329630083,37.61741839645223,10387800.93437915,3359522.254572048,3359522.254572048,3359522.254572048,6121028.530819204,903233.6456224154 
 08/21  12:00:00,36.11166666666667,23.89303893156955,39.732634076356234,11824294.66259842,3405817.7973429887,3405817.7973429887,3405817.7973429887,6692574.089289003,1721886.2726009428 
 08/21  13:00:00,37.083333333333336,24.01870935314413,41.1205194385145,10234189.58897243,3343416.5845005065,3343416.5845005065,3343416.5845005065,6886756.501106439,0.0 
 08/21  14:00:00,37.770833333333336,24.405061157816302,41.84131487377173,11927479.299227413,3277253.218523652,3277253.218523652,3277253.218523652,6943147.704788244,1703061.8725500342 
 08/21  15:00:00,38.0,24.90758927409681,41.789014403008544,10251147.824928574,3272159.2094632606,3272159.2094632606,3272159.2094632606,6974972.112099832,0.0 
 08/21  16:00:00,37.615,25.329482388902463,40.811764586289236,12213749.766780455,3549357.552769049,3549357.552769049,3549357.552769049,6965239.768065676,1692190.5067788966 
 08/21  17:00:00,36.82666666666667,25.578076159499883,39.07790273685586,11416242.694856819,4479188.816479392,4479188.816479392,4479188.816479392,6922058.932479625,0.0 
 08/21  18:00:00,35.818333333333335,25.62788086028742,36.86517480078543,14215345.395876221,5624286.233621349,5624286.233621349,5624286.233621349,6857988.104925792,1712185.2398285728 
 08/21  19:00:00,34.3975,25.293138330593763,34.28607989540253,13596990.016762372,6045788.3062472865,6045788.3062472865,6045788.3062472865,6755731.18550914,579253.2355057881 
 08/21  20:00:00,33.00416666666666,24.508435917788272,32.08338476730956,13980363.634807026,5971945.160957614,5971945.160957614,5971945.160957614,6638938.643368987,1150219.7354003564 
 08/21  21:00:00,31.9225,23.935349076780582,30.776364855823918,14030815.84797617,5899533.255808762,5899533.255808762,5899533.255808762,6188688.993076056,1723333.5040112815 
 08/21  22:00:00,30.9325,23.88952043645199,29.867406953043552,10744878.68148784,5386254.039457358,5386254.039457358,5386254.039457358,5146959.389677869,0.0 
 08/21  23:00:00,30.07083333333333,23.88864080607094,29.089084787050073,10479557.063518502,4262786.538241955,4262786.538241955,4262786.538241955,4323423.7566859545,1692124.4249882353 
 08/21  24:00:00,29.30083333333333,23.88845263603311,28.399868759327173,7123783.389914946,3276627.552965166,3276627.552965166,3276627.552965166,3653698.7331873532,0.0 
 02/01  01:00:00,4.683333333333334,22.222390236521488,5.55517282265875,16663711.824483577,2498479.0097388276,2498479.0097388276,2498479.0097388276,13974988.913674712,0.0 
 02/01  02:00:00,7.425,22.22323662422537,8.354434275776175,15541665.498123404,2287908.203727021,2287908.203727021,2287908.203727021,13063513.393326344,0.0 
 02/01  03:00:00,7.125,22.223210900572667,7.9500630634708545,16115176.454486404,2218387.455766968,2218387.455766968,2218387.455766968,13706545.097649397,0.0 
 02/01  04:00:00,6.825,22.223105286948652,7.791863734263818,17284766.025103275,2167160.80380385,2167160.80380385,2167160.80380385,14927361.320229385,0.0 
 02/01  05:00:00,5.708333333333333,22.222777938213074,6.749925753689513,19491034.46896716,2326991.86639299,2326991.86639299,2326991.86639299,16969514.431247618,0.0 
 02/01  06:00:00,4.3583333333333325,22.2230125700909,5.428736315231291,22281187.401683442,2888368.680950925,2888368.680950925,2888368.680950925,17486205.200565785,1705123.4096733455 
 02/01  07:00:00,3.5500000000000003,22.223172209159134,4.744803789143645,22141459.06699987,3455726.295687276,3455726.295687276,3455726.295687276,16873918.117089055,1796819.7083257409 
 02/01  08:00:00,2.3666666666666667,22.222874041496066,3.749270207087342,21504703.713410504,3804342.957438114,3804342.957438114,3804342.957438114,15849907.033551782,1837065.3778689974 
 02/01  09:00:00,1.9916666666666671,22.222483972588417,3.4531786573506786,19930170.607294284,3331560.1762823085,3331560.1762823085,3331560.1762823085,13959211.014025576,2633508.5453836937 
 02/01  10:00:00,2.5500000000000003,22.222518451795725,4.289365759179678,18130861.05015474,3145052.4172653225,3145052.4172653225,3145052.4172653225,12100859.627464164,2880932.502059776 
 02/01  11:00:00,3.0916666666666663,22.222510147406382,5.370711731268577,16023384.269693363,3201316.809840188,3201316.809840188,3201316.809840188,11012656.527699016,1805394.4287886778 
 02/01  12:00:00,3.9416666666666664,22.22250856904333,6.421154602565665,15221849.805721367,3245056.7517732778,3245056.7517732778,3245056.7517732778,10193785.61474285,1778990.9358397555 
 02/01  13:00:00,5.1000000000000005,22.22247146049213,7.893787910443205,13169661.826289453,3197289.398662933,3197289.398662933,3197289.398662933,8543712.150866821,1424643.773394217 
 02/01  14:00:00,6.533333333333332,22.222469845278955,9.47880190019174,9966917.442291204,3143544.016284607,3143544.016284607,3143544.016284607,6487658.549380783,331698.37326033134 
 02/01  15:00:00,7.2,22.222478512595686,9.501076226626376,11046297.095580157,3152610.4832543777,3152610.4832543777,3152610.4832543777,6154817.619768048,1734852.4891922493 
 02/01  16:00:00,7.2,22.222519063375728,9.053421560608735,10788917.745768279,3436226.8211706067,3436226.8211706067,3436226.8211706067,5615814.0952493865,1729914.8901814504 
 02/01  17:00:00,6.558333333333334,22.222534178508628,8.06233125003414,10836964.144061547,4368891.063756271,4368891.063756271,4368891.063756271,6453078.134407474,0.0 
 02/01  18:00:00,5.108333333333334,22.22257787655094,6.527927231254253,14998674.686742384,5514884.4344747625,5514884.4344747625,5514884.4344747625,7694032.70292105,1768871.7318460627 
 02/01  19:00:00,3.466666666666667,22.222612215688844,5.166746454665551,16129140.639913209,5936377.747743254,5936377.747743254,5936377.747743254,8180830.792980473,1795714.8096893218 
 02/01  20:00:00,1.5166666666666666,22.222612987311702,3.9529125586046336,16636547.110422902,5860851.394397255,5860851.394397255,5860851.394397255,8754824.775237098,1801610.8457084775 
 02/01  21:00:00,0.6,22.22258322874752,3.274537163367603,17720338.99902945,5788324.826793473,5788324.826793473,5788324.826793473,9925781.690008882,1786972.3871470266 
 02/01  22:00:00,1.2416666666666667,22.22254721498452,3.2901890396691207,18290156.37734974,5275040.848512863,5275040.848512863,5275040.848512863,11036842.992027752,1766607.284456513 
 02/01  23:00:00,1.0583333333333333,22.22250725687877,3.1533904828646726,18540546.583294395,4175767.1653783405,4175767.1653783405,4175767.1653783405,12430677.196954414,1732879.8773592813 
 02/01  24:00:00,0.6,22.222472837344927,2.511426887487941,17826797.78532463,3228431.3064444675,3228431.3064444675,3228431.3064444675,14404909.375117738,0.0 
 02/02  01:00:00,-0.09999999999999998,22.22256154596369,1.6633986217122223,21393467.615963385,2498479.0097388276,2498479.0097388276,2498479.0097388276,17038066.52579219,1666678.1793623292 
 02/02  02:00:00,-1.2416666666666667,22.22318424704137,0.5446425933299414,21671734.710771535,2287908.203727021,2287908.203727021,2287908.203727021,19193582.605974477,0.0 
 02/02  03:00:00,-1.9916666666666671,22.22292026870512,-0.10150871576924587,23262387.82239805,2218387.455766968,2218387.455766968,2218387.455766968,20853756.46556104,0.0 
 02/02  04:00:00,-2.1999999999999997,22.222842385242647,-0.30242025826478985,23734752.542107888,2167160.80380385,2167160.80380385,2167160.80380385,21377347.837233998,0.0 
 02/02  05:00:00,-2.841666666666667,22.22262983930111,-0.9300818553627269,25030615.079722974,2326991.86639299,2326991.86639299,2326991.86639299,22509095.042003427,0.0 
 02/02  06:00:00,-3.65,22.222604761071562,-1.5277088436462278,27642573.239422847,2888368.680950925,2888368.680950925,2888368.680950925,22847580.274194732,1705134.1737837957 
 02/02  07:00:00,-4.191666666666666,22.222871620407105,-1.526913494248961,26870019.251659703,3455726.295687276,3455726.295687276,3455726.295687276,21602048.351306297,1797249.65876833 
 02/02  08:00:00,-4.3999999999999995,22.22281947707549,-2.0259534915129396,27581335.411823176,3804342.957438114,3804342.957438114,3804342.957438114,21926896.452384297,1836707.6574491542 
 02/02  09:00:00,-3.7583333333333333,22.222701781659215,-1.4275932400520193,25109813.324913517,3331560.1762823085,3331560.1762823085,3331560.1762823085,19926398.382140834,1845963.8948876662 
 02/02  10:00:00,-2.658333333333333,22.222432355135755,0.17753751590919917,24143698.44538115,3145052.4172653225,3145052.4172653225,3145052.4172653225,17331395.6048871,3663233.9198632417 
 02/02  11:00:00,-1.5583333333333336,22.22247168976997,1.4698424366719172,20883690.641864635,3201316.809840188,3201316.809840188,3201316.809840188,15873242.644242946,1805114.684416018 
 02/02  12:00:00,-0.1083333333333334,22.222477793251304,2.896581699540404,19643911.89442979,3245056.7517732778,3245056.7517732778,3245056.7517732778,14615679.676900353,1779158.962390679 
 02/02  13:00:00,1.2416666666666667,22.22244652760453,4.473797553890272,14876789.146970034,3197289.398662933,3197289.398662933,3197289.398662933,11675483.24494162,0.0 
 02/02  14:00:00,2.341666666666667,22.22238038642023,6.526670083713301,13609510.176263105,3143544.016284607,3143544.016284607,3143544.016284607,8716105.171528528,1745844.4850844888 
 02/02  15:00:00,3.0916666666666663,22.22244927713702,10.35973740121011,10691428.925471377,3152610.4832543777,3152610.4832543777,3152610.4832543777,5799964.909110406,1734837.0297411098 
 02/02  16:00:00,3.9416666666666664,22.222715468220084,11.952255172930668,9256810.295629032,3436226.8211706067,3436226.8211706067,3436226.8211706067,4083999.1687674345,1729622.3665241555 
 02/02  17:00:00,4.75,22.22243901934537,10.570605160710068,7785060.22968662,4368891.063756271,4368891.063756271,4368891.063756271,3401174.2200325476,0.0 
 02/02  18:00:00,4.3583333333333325,22.222268370625418,8.626780717527867,11467216.042555392,5514884.4344747625,5514884.4344747625,5514884.4344747625,4162798.7845505523,1768647.0060295705 
 02/02  19:00:00,2.6166666666666667,22.222542550210935,6.775836794556086,13990661.161991455,5936377.747743254,5936377.747743254,5936377.747743254,6042628.062686039,1795438.0620620048 
 02/02  20:00:00,1.9916666666666671,22.222520296328252,6.711259789169183,14620276.606201492,5860851.394397255,5860851.394397255,5860851.394397255,6738258.378596035,1801906.7381281336 
 02/02  21:00:00,0.9166666666666666,22.22251381874203,5.8724327556917855,15907399.851449952,5788324.826793473,5788324.826793473,5788324.826793473,8112566.879021089,1787248.0505553219 
 02/02  22:00:00,-1.2833333333333334,22.222275757967353,2.867523215519098,18342156.93595583,5275040.848512863,5275040.848512863,5275040.848512863,11088734.2412066,1766716.5938837575 
 02/02  23:00:00,-2.841666666666667,22.222514605029755,0.5543361564569261,20829693.13533534,4175767.1653783405,4175767.1653783405,4175767.1653783405,14719985.325021002,1732718.3013336402 
 02/02  24:00:00,-3.008333333333333,22.222465193493704,-0.0254752260828716,20230717.583858542,3228431.3064444675,3228431.3064444675,3228431.3064444675,16808829.173651654,0.0 
 02/03  01:00:00,-2.8000000000000003,22.222418835110293,-0.05795191459237975,22589883.943242487,2498479.0097388276,2498479.0097388276,2498479.0097388276,18234474.23365768,1666686.7987759428 
 02/03  02:00:00,-2.158333333333333,22.223170236196065,0.14200268968187638,21893291.939987663,2287908.203727021,2287908.203727021,2287908.203727021,19415139.835190605,0.0 
 02/03  03:00:00,-1.7,22.223032233622295,0.4418353058589099,22484980.12219375,2218387.455766968,2218387.455766968,2218387.455766968,20076348.765356746,0.0 
 02/03  04:00:00,-1.3500000000000003,22.222997687840493,0.652058448301407,22567433.73648424,2167160.80380385,2167160.80380385,2167160.80380385,20210029.03161035,0.0 
 02/03  05:00:00,-1.45,22.22303495308555,0.8283830814424838,22385606.974346656,2326991.86639299,2326991.86639299,2326991.86639299,19864086.936627116,0.0 
 02/03  06:00:00,-2.983333333333333,22.222998068012576,0.29779834881100753,24848262.079140477,2888368.680950925,2888368.680950925,2888368.680950925,20053516.428219315,1704886.859476845 
 02/03  07:00:00,-4.191666666666666,22.223000442070656,-0.40638332422891427,25614658.35076012,3455726.295687276,3455726.295687276,3455726.295687276,20346852.844427604,1797084.2647474422 
 02/03  08:00:00,-4.108333333333333,22.2230000335676,-0.5349432867393877,25356969.950084955,3804342.957438114,3804342.957438114,3804342.957438114,19702103.147432115,1837135.5006631182 
 02/03  09:00:00,-1.625,22.222395898193014,1.7076480401394367,21961313.8297482,3331560.1762823085,3331560.1762823085,3331560.1762823085,16778159.380399354,1845703.4014638325 
 02/03  10:00:00,2.275,22.222371815389213,5.276453334418142,18887832.36130223,3145052.4172653225,3145052.4172653225,3145052.4172653225,12999199.90682408,2739563.533847343 
 02/03  11:00:00,5.825,22.222335808145456,8.364211856312226,15957929.990204562,3201316.809840188,3201316.809840188,3201316.809840188,10037723.856335679,2714872.8206632137 
 02/03  12:00:00,8.483333333333333,22.22242862251964,10.757595737113087,11601009.269344233,3245056.7517732778,3245056.7517732778,3245056.7517732778,7343640.999556739,1008295.0146487348 
 02/03  13:00:00,10.391666666666667,22.222851247808347,13.163724526691844,8682255.862989614,3197289.398662933,3197289.398662933,3197289.398662933,4719224.505110027,761725.4558511714 
 02/03  14:00:00,12.091666666666667,22.223102704872076,15.205327561907763,7202489.093193896,3143544.016284607,3143544.016284607,3143544.016284607,2308820.467117246,1746108.106426562 
 02/03  15:00:00,13.091666666666667,22.187584192339504,14.987575634210708,5741081.068976577,3152610.4832543777,3152610.4832543777,3152610.4832543777,849297.6166135715,1735156.4657431461 
 02/03  16:00:00,13.65,22.239729893532374,14.823384352306256,3726725.8829490375,3436226.8211706067,3436226.8211706067,3436226.8211706067,283537.12261159456,0.0 
 02/03  17:00:00,13.549999999999999,22.484771888058493,14.543583774485334,6282824.115373237,4368891.063756271,4368891.063756271,4368891.063756271,154285.71428571438,1744652.3914334504 
 02/03  18:00:00,12.016666666666667,22.345229477778428,12.971553471079664,7681400.94922255,5514884.4344747625,5514884.4344747625,5514884.4344747625,377102.8312778408,1768527.8659694376 
 02/03  19:00:00,9.816666666666666,22.216333757325014,11.676228788771866,9843474.390721392,5936377.747743254,5936377.747743254,5936377.747743254,1895171.8389324527,1795707.5145455261 
 02/03  20:00:00,7.616666666666668,22.22235077211705,10.073550510689222,11334091.090349542,5860851.394397255,5860851.394397255,5860851.394397255,3452232.264892822,1801747.3359793965 
 02/03  21:00:00,6.058333333333334,22.222509744247073,8.864355729346004,12442544.604236633,5788324.826793473,5788324.826793473,5788324.826793473,4648138.866374172,1786820.8159889178 
 02/03  22:00:00,5.6000000000000005,22.222497848681627,8.267954175666253,12945454.84452007,5275040.848512863,5275040.848512863,5275040.848512863,5691739.16186156,1767009.5817930372 
 02/03  23:00:00,5.6000000000000005,22.222472285654423,7.986713133240458,13335426.50768437,4175767.1653783405,4175767.1653783405,4175767.1653783405,7225954.009549021,1732482.9891546522 
 02/03  24:00:00,5.6000000000000005,22.222444477187178,7.893482673625074,12132496.519752491,3228431.3064444675,3228431.3064444675,3228431.3064444675,8710608.109545602,0.0 
 02/04  01:00:00,5.25,22.222431604110355,7.365636825210348,12912064.651849668,2498479.0097388276,2498479.0097388276,2498479.0097388276,10223341.741040803,0.0 
 02/04  02:00:00,5.641666666666667,22.222422007034684,7.291863202686645,15114671.605759256,2287908.203727021,2287908.203727021,2287908.203727021,10983379.598086707,1653139.9028754919 
 02/04  03:00:00,5.808333333333333,22.22240744455318,7.6619919798699385,13395891.567077905,2218387.455766968,2218387.455766968,2218387.455766968,10987260.210240899,0.0 
 02/04  04:00:00,3.966666666666667,22.22230903037963,6.320910139366,14892013.268387916,2167160.80380385,2167160.80380385,2167160.80380385,12534608.563514028,0.0 
 02/04  05:00:00,3.0916666666666663,22.222415685199916,5.44208006001491,16097570.69421979,2326991.86639299,2326991.86639299,2326991.86639299,13576050.65650025,0.0 
 02/04  06:00:00,3.3000000000000003,22.222409431329243,5.198288785356119,18951890.436986614,2888368.680950925,2888368.680950925,2888368.680950925,14157165.801083103,1704865.8444591928 
 02/04  07:00:00,3.65,22.2224158974943,5.145733528991649,19651152.624797605,3455726.295687276,3455726.295687276,3455726.295687276,14383194.3867939,1797236.9964186281 
 02/04  08:00:00,3.5500000000000003,22.222426262577923,5.15509838993619,19366029.036614597,3804342.957438114,3804342.957438114,3804342.957438114,13711370.767903022,1836926.9667218542 
 02/04  09:00:00,3.3000000000000003,22.22242213743859,5.633278851246266,18318582.37905215,3331560.1762823085,3331560.1762823085,3331560.1762823085,13135242.027157178,1845889.3040099558 
 02/04  10:00:00,3.3000000000000003,22.222416163778927,6.232718794830617,17480550.548818212,3145052.4172653225,3145052.4172653225,3145052.4172653225,12499864.762970416,1831616.8652169933 
 02/04  11:00:00,3.65,22.222417365070175,7.159750656110852,17009346.830517534,3201316.809840188,3201316.809840188,3201316.809840188,11180248.076281909,2623765.441029955 
 02/04  12:00:00,4.191666666666666,22.222420297898058,7.447374686272998,14927259.857151896,3245056.7517732778,3245056.7517732778,3245056.7517732778,10706140.803262418,972045.7987507199 
 02/04  13:00:00,4.75,22.22243933030815,7.186430363364263,15471343.35463378,3197289.398662933,3197289.398662933,3197289.398662933,10510905.63553476,1759131.8170706052 
 02/04  14:00:00,5.0,22.222451946147668,7.3809448278257745,14469122.394267717,3143544.016284607,3143544.016284607,3143544.016284607,9575589.631211787,1745972.2434058422 
 02/04  15:00:00,5.0,22.222457210481092,7.479292807102174,13857887.690384723,3152610.4832543777,3152610.4832543777,3152610.4832543777,8966525.521971457,1734735.1817934068 
 02/04  16:00:00,5.0,22.222463382354444,7.306519147175454,12396378.62912419,3436226.8211706067,3436226.8211706067,3436226.8211706067,8953189.868786745,0.0 
 02/04  17:00:00,5.0,22.222462210265373,7.47616794294241,14791630.130070778,4368891.063756271,4368891.063756271,4368891.063756271,8663279.934292436,1744464.1861242722 
 02/04  18:00:00,5.0,22.222466550928743,7.469849228022183,15433078.897789521,5514884.4344747625,5514884.4344747625,5514884.4344747625,8128409.581695713,1768899.0641185385 
 02/04  19:00:00,4.650000000000001,22.22246784136583,7.21037885305345,16178207.922673991,5936377.747743254,5936377.747743254,5936377.747743254,8230022.397934549,1795590.487496029 
 02/04  20:00:00,4.3999999999999995,22.222468375377556,7.02542476193443,16457235.190547647,5860851.394397255,5860851.394397255,5860851.394397255,8575227.024550507,1801896.676519817 
 02/04  21:00:00,4.108333333333333,22.222459186771363,7.118320304740994,16547544.81450563,5788324.826793473,5788324.826793473,5788324.826793473,8752737.582952099,1787222.3096799883 
 02/04  22:00:00,3.899999999999999,22.222446477392822,7.156862095591719,16375815.517121006,5275040.848512863,5275040.848512863,5275040.848512863,9122230.553307336,1766878.8629482007 
 02/04  23:00:00,3.5500000000000003,22.22242854322604,7.042650769333285,16308206.997369222,4175767.1653783405,4175767.1653783405,4175767.1653783405,10198403.87182071,1732813.6165678152 
 02/04  24:00:00,3.008333333333333,22.222413830215896,6.644838627017841,14982682.299822694,3228431.3064444675,3228431.3064444675,3228431.3064444675,11560793.8896158,0.0 
 02/05  01:00:00,2.8000000000000003,22.222410645039698,6.054343250538167,15416832.716954993,2498479.0097388276,2498479.0097388276,2498479.0097388276,12728109.806146128,0.0 
 02/05  02:00:00,2.4499999999999997,22.22240483943591,5.739307384946497,17542300.055924863,2287908.203727021,2287908.203727021,2287908.203727021,13410844.12280537,1653303.8283224332 
 02/05  03:00:00,2.1999999999999997,22.222407287723712,5.253046453174104,16259256.618316036,2218387.455766968,2218387.455766968,2218387.455766968,13850625.26147903,0.0 
 02/05  04:00:00,2.1999999999999997,22.222585912082476,6.77332038923418,15769893.752631903,2167160.80380385,2167160.80380385,2167160.80380385,13412489.047758015,0.0 
 02/05  05:00:00,2.1999999999999997,22.223111121962855,8.240460537895851,15593861.040066933,2326991.86639299,2326991.86639299,2326991.86639299,13072341.002347391,0.0 
 02/05  06:00:00,2.5500000000000003,22.22315920618171,7.899798648706091,17597827.874169484,2888368.680950925,2888368.680950925,2888368.680950925,12802827.743271422,1705141.3394537466 
 02/05  07:00:00,2.8000000000000003,22.22300786189972,7.030067128483055,17861702.87974013,3455726.295687276,3455726.295687276,3455726.295687276,12594139.430142721,1796842.2080123338 
 02/05  08:00:00,2.8000000000000003,22.2224164251666,5.731637585580148,18562753.703915894,3804342.957438114,3804342.957438114,3804342.957438114,12908395.731673881,1836626.6702522924 
 02/05  09:00:00,3.0916666666666663,22.222418063471377,5.780179396700105,18279076.182318635,3331560.1762823085,3331560.1762823085,3331560.1762823085,13096130.327084994,1845494.8073486257 
 02/05  10:00:00,3.3000000000000003,22.222405972192814,6.246936241979543,17756147.397314154,3145052.4172653225,3145052.4172653225,3145052.4172653225,12775601.515017442,1831476.9616659079 
 02/05  11:00:00,3.65,22.22241141028257,6.62698998174697,17139003.819734428,3201316.809840188,3201316.809840188,3201316.809840188,12128538.074335672,1805132.432193083 
 02/05  12:00:00,4.191666666666666,22.222526672674594,8.566865223571439,15232797.6631859,3245056.7517732778,3245056.7517732778,3245056.7517732778,10204889.498682309,1778834.9093648281 
 02/05  13:00:00,4.3999999999999995,22.223257648742475,10.239768801080212,14069470.507877428,3197289.398662933,3197289.398662933,3197289.398662933,9109365.147676349,1758799.458172662 
 02/05  14:00:00,4.75,22.223311236942422,10.775616443515185,12846941.129105564,3143544.016284607,3143544.016284607,3143544.016284607,7953372.789561868,1746007.819893607 
 02/05  15:00:00,5.3500000000000005,22.223255611787835,11.843789151079841,11692149.208649369,3152610.4832543777,3152610.4832543777,3152610.4832543777,6800443.358467942,1735078.8635615676 
 02/05  16:00:00,5.6000000000000005,22.223239466740036,11.881648656994164,9925899.55193249,3436226.8211706067,3436226.8211706067,3436226.8211706067,6482710.791595047,0.0 
 02/05  17:00:00,5.891666666666666,22.223314417335406,11.846202723385337,12262253.183242623,4368891.063756271,4368891.063756271,4368891.063756271,6133725.87973804,1744641.2938505125 
 02/05  18:00:00,5.808333333333333,22.22333908900558,11.568365259043373,13169375.26111381,5514884.4344747625,5514884.4344747625,5514884.4344747625,5864885.468448451,1768719.5406900884 
 02/05  19:00:00,5.6000000000000005,22.22259346650037,10.221393354311006,13904007.612403201,5936377.747743254,5936377.747743254,5936377.747743254,5956180.690276127,1795231.8848836615 
